symbol,initial_value,final_value,total_return,return_pct,annualized_return,spy_return,outperformance,sharpe,calmar,sqn,max_drawdown,max_drawdown_money,total_trades,wins,losses,win_rate,avg_win,avg_loss,rr_ratio,profit_factor,expectancy,best_trade,worst_trade,avg_trade_len,max_trade_len,max_win_streak,max_loss_streak
CMI,10000,15222.504766287451,5222.504766287451,52.2250476628745,23.431059559001888,50.068517803902424,2.1565298589720783,3.3844729867900685,3.2316070332555538,1.5338855322922933,16.16070491413136,1939.8130021914658,9,5,3,55.55555555555556,1015.1391206939592,497.81349032380257,2.0391956835755143,3.398659472625857,342.7157380193985,1464.4746858522963,-515.165087814114,25.375,44,3,3
UNP,10000,8194.015175462064,-1805.9848245379362,-18.059848245379364,-9.497121035715972,50.068517803902424,-68.1283660492818,-1.8381950838105459,-0.9998115887219904,-3.2798422867631793,18.063251565691864,1806.3251565691862,7,1,6,14.285714285714285,134.47242320729293,323.40954129087146,0.4157960914528175,0.06929934857546957,-257.997832076848,134.47242320729293,-569.3679885360518,23.142857142857142,51,1,5
CSX,10000,9300.73190308943,-699.2680969105695,-6.992680969105692,-3.5666469269537537,50.068517803902424,-57.061198773008115,-0.4657355302287476,-0.44660088931625774,-0.4271435412675371,15.65756167617899,1602.1840499589798,7,2,5,28.57142857142857,684.0182227993068,413.4609085018366,1.6543721757827763,0.6617488703131105,-99.89544241579566,1354.2923151274542,-572.7681992084044,22.142857142857142,44,2,3
NSC,10000,11327.521944012607,1327.5219440126075,13.275219440126085,6.444020056912225,50.068517803902424,-36.79329836377634,0.560578186053638,1.1671209633352027,0.5934381456073871,11.374330388334718,1453.7884750193425,8,3,5,37.5,1056.0063242157514,368.09940572692875,2.8688074682716014,1.7212844809629608,165.94024300157633,1587.1955406738095,-679.213595059982,26.75,44,1,3
FDX,10000,10733.392188647213,733.3921886472126,7.333921886472128,3.6093747474314375,50.068517803902424,-42.7345959174303,0.3234609047260555,0.3605647171158326,-0.07594650703132619,20.340098568535428,2107.634151295577,8,3,4,37.5,598.7962473402534,479.2591786265904,1.249420509913278,0.9370653824349585,-74.988393889024,1127.7690667597449,-657.1746573815544,15.571428571428571,26,2,3
UPS,10000,10199.2732468078,199.2732468077993,1.9927324680779845,0.9934321897680176,50.068517803902424,-48.07578533582444,0.005980237402611131,0.12030519840889606,-0.00424177700321308,16.563976406946605,1656.3976406946604,8,3,4,37.5,598.366997476412,450.7070050699101,1.3276185875646598,0.995713940673495,-57.30425411503933,1234.4320633359005,-1071.3524395733812,19.571428571428573,52,2,2
DAL,10000,11557.457396366675,1557.4573963666753,15.574573963666749,7.521084940257472,50.068517803902424,-34.49394384023567,0.2796547864502202,0.5481427447484467,0.1810024108846419,28.413354209065055,4164.8006691122755,11,3,7,27.27272727272727,1666.3388391064357,626.8955613288916,2.658080455337943,1.1391773380019756,-1.4679975738023927,1861.310502344201,-902.9569485404666,12.9,25,2,6
UAL,10000,15695.438125610352,5695.438125610352,56.954381256103524,25.337586422296845,50.068517803902424,6.8858634522011,0.5327958905120048,2.3696946424772087,1.1033854532421914,24.034481166976473,4676.410621643066,12,5,6,41.66666666666667,1800.4099830627442,656.7018642425537,2.741594140499897,2.284661783749914,367.0947388013206,2650.5,-1096.2005310058594,13.818181818181818,26,5,5
LUV,10000,11208.137303469111,1208.1373034691114,12.081373034691122,5.880494098021738,50.068517803902424,-37.9871447692113,0.43286995311365634,0.6038766124310844,0.3407342692290565,20.00636021662434,2325.5925691712764,9,4,4,44.44444444444444,833.2803716156295,636.4835736545103,1.3091938364271793,1.3091938364271793,16.744846465551802,1488.513557716967,-937.7270294500282,20.25,42,2,3
FCX,10000,7987.403433577187,-2012.5965664228133,-20.12596566422813,-10.647687255586247,50.068517803902424,-70.19448346813056,-0.4319046854753852,-0.5242035082241366,-0.8395190442997948,38.39342039584893,3882.665211482993,10,3,6,30.0,860.0994503513181,767.1624445896341,1.1211438417210284,0.5605719208605143,-278.9838761073484,895.9729847021107,-1152.7025323900925,11.444444444444445,31,2,3
NEM,10000,20712.775122621668,10712.775122621668,107.12775122621667,44.02354525475509,50.068517803902424,57.05923342231425,1.8644749963705007,5.700918224688059,2.0168065331349974,18.79131518889283,4250.366668455281,15,10,4,66.66666666666666,1606.3696842863083,1275.8829168615011,1.259025936515993,3.1475648412899826,645.6188172370381,2591.7495727539062,-2137.4677176637833,15.642857142857142,45,4,1
BHP,10000,8392.930862221016,-1607.0691377789844,-16.07069137778985,-8.403012567745582,50.068517803902424,-66.13920918169228,-0.7112983563830969,-0.6847656673560428,-3.1287039802874634,23.468891832501757,2346.889183250176,10,2,7,20.0,143.24518013000488,367.5827773251857,0.3896950264437488,0.11134143612678539,-265.4171858341476,273.8003387451172,-567.7539736855293,13.222222222222221,25,1,5
RIO,10000,10932.324023506473,932.3240235064732,9.323240235064723,4.567019465033129,50.068517803902424,-40.7452775688377,0.23422201006483218,0.44245590769537385,0.11447910577772685,21.07156910533032,2115.3624775830513,8,3,4,37.5,741.8062474277339,503.1611327734063,1.4742916316666277,1.1057187237499708,-36.29836519797874,1142.8199615478516,-752.8222535636564,25.428571428571427,56,2,2
NUE,10000,9462.009963409306,-537.9900365906942,-5.379900365906942,-2.732483536968955,50.068517803902424,-55.448418169809365,-0.2205904507164386,-0.24657493786960494,-0.8424215893123065,21.818520618474086,2181.8520618474085,9,2,6,22.22222222222222,660.7075741528906,425.3339224961938,1.5533855618083299,0.5177951872694433,-183.9913676852861,990.9671453319072,-588.0245981746605,13.25,26,2,5
CLF,10000,14922.077669143677,4922.077669143677,49.22077669143676,22.20456814193097,50.068517803902424,-0.8477411124656626,0.5004730471990105,2.3070261100801472,1.006342746210334,21.335162387792312,2730.920763015747,15,7,8,46.666666666666664,1581.5111988612584,768.5625903606415,2.0577519888382123,1.800532990233436,328.1385112762451,2106.3199310302734,-1245.0,8.2,19,2,2
APD,10000,10141.495680713944,141.49568071394424,1.4149568071394336,0.706399841577543,50.068517803902424,-48.65356099676299,-0.07375294967331522,0.10406608369262316,0.04517540421985406,13.596714288958434,1578.5121200696412,13,3,9,23.076923076923077,934.3913015344491,300.74202487660017,3.106952884013621,1.0356509613378737,-15.711257243281096,1297.5074048122933,-673.7599367721291,13.166666666666666,31,1,5
LIN,10000,10365.22113308576,365.2211330857608,3.652211330857602,1.8133603499863593,50.068517803902424,-46.41630647304482,0.14407913980822834,0.5297194693018468,0.16335338325268875,6.894614116545687,727.2805594390538,6,2,3,33.33333333333333,235.4539656968526,133.12897752842912,1.768615443971035,1.1790769626473567,-10.267996453335243,339.4417998626682,-201.44583979878473,33.4,68,1,1
ECL,10000,9458.328319802305,-541.6716801976945,-5.416716801976939,-2.7514462684384955,50.068517803902424,-55.48523460587936,-1.1515228199986276,-0.32546701067178313,-0.6122049475149618,16.642905807247608,1780.607335721379,10,5,4,50.0,237.1935580077315,464.469926152838,0.5106758148420589,0.6383447685525737,-113.63818407255326,349.805200942255,-612.0837472271621,22.555555555555557,51,2,2
DD,10000,11285.522324839569,1285.5223248395687,12.855223248395697,6.246110581641728,50.068517803902424,-37.21329455550673,1.2877873448563486,1.2576391215248657,0.8735560356551817,10.221710686614902,1101.9187732899045,10,6,3,60.0,384.7633362951933,311.96935762514596,1.2333369508601375,2.466673901720275,106.07025872705759,1401.9014564534452,-529.5021165827287,18.88888888888889,42,3,2
AMGN,10000,9900.179755088266,-99.82024491173433,-0.9982024491173469,-0.5013452299792331,50.068517803902424,-51.06672025301977,-0.10077641554839124,-0.06128393757360282,-0.0726473271143631,16.288157854062373,1705.1062889699588,11,3,7,27.27272727272727,857.0236130364375,388.3958349661766,2.2065726145365883,0.9456739776585378,-48.735985510918226,1179.9046587899259,-621.039794921875,13.7,26,1,3
GILD,10000,14103.217330297424,4103.217330297424,41.03217330297424,18.79756168130724,50.068517803902424,-9.03634450092818,0.9635208175614179,3.0411994532381192,1.4067819958922196,13.49210202549695,1895.8848601806967,12,7,5,58.333333333333336,920.7048410093327,468.3433113535813,1.9658759262481185,2.7522262967473656,341.9347775247852,1836.7017154675343,-828.9250776198828,18.333333333333332,44,2,1
BIIB,10000,8366.339530944824,-1633.6604690551758,-16.33660469055176,-8.548519572012502,50.068517803902424,-66.40512249445419,-1.366631561242352,-0.587889419666059,-1.0852367362784512,27.78856727823321,2851.090461730957,9,2,7,22.22222222222222,544.7750930786133,389.03009360177174,1.4003417782796745,0.40009765093704985,-181.51782989501947,1086.5,-598.6496429443359,12.666666666666666,32,1,4
VRTX,10000,8726.959777832031,-1273.0402221679688,-12.730402221679693,-6.594445525874781,50.068517803902424,-62.79892002558212,-0.6649024167330124,-0.3885132609505785,-0.46617070087195606,32.76696962809485,3860.4602661132812,10,4,6,40.0,710.3699798583984,685.7533569335938,1.0358971963839596,0.6905981309226397,-127.30402221679685,1218.360107421875,-1811.199951171875,18.4,55,1,3
REGN,10000,11706.846805781784,1706.8468057817845,17.068468057817853,8.215133457857672,50.068517803902424,-33.00004974608457,0.6615468968728611,1.1511118890453138,1.108571624653949,14.827809720542247,2038.0701293945312,8,4,3,50.0,858.9703445754844,419.794869713749,2.046166846110344,2.7282224614804584,219.58773743086772,1389.9374333036394,-571.1678519343195,22.428571428571427,55,2,2
MRNA,10000,9388.110677719116,-611.8893222808838,-6.1188932228088415,-3.113817947657793,50.068517803902424,-56.18741102671127,-0.0072106632260690775,-0.18692945160995902,-0.2462468439087402,32.73370338439941,3273.3703384399414,8,3,5,37.5,1021.4969641367594,735.2760429382324,1.389270021711521,0.8335620130269127,-76.48616528511047,1120.5206985473633,-1059.6099586486816,6.25,15,2,4
BMY,10000,13510.208904173838,3510.208904173838,35.102089041738374,16.268190890834532,50.068517803902424,-14.96642876216405,0.5996541972494659,1.651319700387481,1.07111951511557,21.256991625244762,3110.035663139026,10,5,4,50.0,1085.2621141736338,565.555028884126,1.9189328336712361,2.398666042089045,259.8535426447539,1747.5183430016523,-905.856387879729,17.88888888888889,66,3,2
PFE,10000,8294.679167269955,-1705.3208327300454,-17.05320832730045,-8.941796013748228,50.068517803902424,-67.12172613120288,-1.6179931230678017,-0.8388108328437686,-2.604345921148236,20.330219472113885,2109.364738586515,8,1,7,12.5,312.9952066149434,288.3308627635699,1.085541809901905,0.15507740141455784,-213.16510409125573,312.9952066149434,-515.0350667502202,18.625,33,1,4
MRK,10000,8721.483725547905,-1278.5162744520949,-12.78516274452095,-6.623813763084563,50.068517803902424,-62.85368054842337,-0.7896513508674482,-0.8105130982202106,-1.7739801132132214,15.774159322774217,1582.5811675420628,8,2,5,25.0,254.2010710281929,387.47973432708676,0.6560370737056712,0.26241482948226846,-227.05953298826682,281.46040221349637,-531.1625555200911,11.0,29,1,2
AZN,10000,10091.733571734445,91.73357173444492,0.9173357173444474,0.4585326403051093,50.068517803902424,-49.151182086557974,-0.3591842990754587,0.07821048935582968,0.10897085837000901,11.72906249404602,1313.2202304231578,11,3,7,27.27272727272727,654.3411288271395,254.94142434094584,2.566633219841341,1.0999856656462892,-6.955273476922599,1284.22039240013,-681.6308554559771,13.9,27,1,4
NVO,10000,11873.486447574747,1873.4864475747472,18.734864475747482,8.984130563234881,50.068517803902424,-31.33365332815494,0.4319580171247113,0.8886446965607417,0.2954539671155181,21.08251424698273,2302.5299985930287,10,5,4,50.0,817.5791168853038,804.3124377926558,1.016494434835618,1.2706180435445225,6.6333395463240095,1659.809944152832,-1679.8458180943305,8.666666666666666,29,2,2
HCA,10000,9671.159009434743,-328.840990565257,-3.2884099056525673,-1.661217516565272,50.068517803902424,-53.35692770955499,-0.21392850315164072,-0.12301866727939607,-0.14312093944221718,26.73098301564295,3111.4769934975193,10,3,7,30.0,922.3311242859676,442.26205191759385,2.08548556288484,0.8937795269506458,-32.88409905652543,1405.239701503221,-730.0615895683293,18.4,35,2,6
ELV,10000,9390.98540595838,-609.0145940416205,-6.090145940416203,-3.09895586009008,50.068517803902424,-56.15866374431863,-0.41875413779936393,-0.3553690631246849,-2.867029579117678,17.137524259615734,1747.8437931562748,8,0,7,0.0,0.0,195.34496293228534,0.0,0.0,-195.34496293228534,0.0,-579.5843642326666,19.714285714285715,24,0,7
CI,10000,7337.09172817567,-2662.90827182433,-26.629082718243303,-14.369535407048872,50.068517803902424,-76.69760052214573,-2.034055571671283,-0.9887679127168808,-2.391711892974044,26.93158058201283,2693.158058201283,10,2,7,20.0,292.7643971776444,435.1338447988183,0.672814584930764,0.19223273855164685,-289.5541964035258,456.6379376875559,-645.9700854170665,10.0,33,1,3
ISRG,10000,9437.518676757812,-562.4813232421875,-5.624813232421877,-2.8586980590148414,50.068517803902424,-55.6933310363243,-0.18591030601753777,-0.2463994231284071,-0.36466452456626247,22.828029225906896,2758.65087890625,8,3,5,37.5,500.3634033203125,412.714306640625,1.212372324558181,0.7274233947349087,-70.31016540527344,1136.8898315429688,-745.740966796875,23.375,40,3,5
MDT,10000,8579.396807350287,-1420.6031926497126,-14.20603192649713,-7.3890730527909065,50.068517803902424,-64.27454973039956,-1.2364020150286834,-0.8543435202809602,-1.3447513570108784,16.62800921323231,1693.0337149481584,10,4,6,40.0,229.18745283334286,389.5588339971814,0.5883256464285472,0.39221709761903145,-142.06031926497167,464.7925369744469,-547.7693901808289,16.7,42,2,4
ABT,10000,11288.76643897015,1288.7664389701495,12.887664389701502,6.261410492895236,50.068517803902424,-37.180853414200925,0.9751682753722452,0.9212223602972923,0.8077335175862506,13.989743350934793,1822.6884097252587,5,3,2,60.0,682.0155297056068,378.6400750733352,1.8012238392185869,2.7018357588278805,257.75328779403003,1546.113268668723,-478.1184714597115,43.4,59,2,2
SYK,10000,8866.367589227415,-1133.632410772585,-11.336324107725847,-5.849870062476392,50.068517803902424,-61.40484191162827,-0.8021133620778964,-0.691681151177105,-1.451655482728039,16.38952295929079,1736.3871411137752,8,2,6,25.0,160.46643852460505,242.42754797029875,0.6619150334526535,0.22063834448421782,-141.70405134657278,268.14120876049117,-602.4788510656052,16.0,32,2,4
DHR,10000,7372.614770585201,-2627.385229414799,-26.273852294147993,-14.16208065389033,50.068517803902424,-76.34237009805042,-1.4628396918382325,-0.8998533175458289,-4.109872179568411,29.197927908744845,2935.9313174489516,10,2,7,20.0,82.42175647195236,398.30982286555707,0.20692875681294073,0.0591225019465545,-302.1635069980552,95.55737630765691,-519.983312120566,15.444444444444445,45,1,4
TMO,10000,9038.256226193316,-961.7437738066837,-9.617437738066837,-4.939811514892723,50.068517803902424,-59.685955541969264,-0.7669626904350316,-0.5772524516731194,-0.627273013370335,16.66071354082858,1666.0713540828583,9,2,6,22.22222222222222,619.339384801494,364.02875723494594,1.7013474141598361,0.5671158047199454,-145.50250344907036,1169.799614007011,-696.8956673110051,17.625,40,1,3
BSX,10000,8815.600379943848,-1184.3996200561523,-11.843996200561524,-6.12033614478843,50.068517803902424,-61.912514004463944,-0.5569116603311915,-0.5411500624035007,-1.1653256398875296,21.886713175189875,2470.0601501464844,9,4,5,44.44444444444444,174.790132522583,376.7120300292969,0.4639887197363715,0.3711909757890972,-131.59995778401696,488.8401107788086,-748.7999725341797,22.11111111111111,44,4,5
HD,10000,9146.786618829281,-853.213381170719,-8.532133811707187,-4.369643799396428,50.068517803902424,-58.60065161560961,-1.8026043299565717,-0.4553344709728252,-0.8020095122682243,18.73816799654598,2082.697605292533,8,3,5,37.5,305.8195590983486,354.1344116931537,0.8635691675265141,0.5181415005159085,-106.65167264634034,420.65856387467863,-785.1955651800481,19.5,37,2,3
LOW,10000,9689.595767893292,-310.40423210670815,-3.10404232106708,-1.567340992020838,50.068517803902424,-53.1725601249695,-2.178366301649078,-0.16446570319481663,-0.22479574213077894,18.873493140330964,2092.305598410585,8,3,5,37.5,462.5737679468122,339.62510718942866,1.3620128728845948,0.8172077237307569,-38.80052901333835,1100.8674359533343,-463.77807780558607,15.125,33,2,3
NKE,10000,7653.168046163624,-2346.8319538363758,-23.468319538363758,-12.540868804309168,50.068517803902424,-73.53683734226618,-0.6258393647544378,-0.6886162804912391,-1.0924037080000566,34.08040181917008,3523.978297186475,8,2,6,25.0,613.0861993740223,595.5007254307367,1.0295305667857344,0.3431768555952448,-293.35399422954697,1056.973916209851,-1841.860007531919,17.0,52,2,5
SBUX,10000,13461.5534949058,3461.5534949058,34.615534949058,16.05822279879987,50.068517803902424,-15.452982854844421,2.076125844999374,3.2883545940777,0.8702487158972,10.526703844956472,1418.33084888532,9,4,4,44.44444444444444,1408.7448457857458,679.3290138683783,2.0737298378642395,2.0737298378642395,248.7038126445657,2355.5596362266556,-974.7697893811945,19.0,44,2,1
MCD,10000,11071.900238349,1071.9002383490006,10.719002383489995,5.233748465748933,50.068517803902424,-39.34951542041243,0.5638027247918685,1.1424604483388445,0.8659996033610362,9.382383783242206,1097.3261375681832,7,3,4,42.857142857142854,529.3991536477333,129.07430564855002,4.101506887739593,3.0761301658046944,153.12860547842854,1247.646465123183,-161.90641992433325,22.285714285714285,39,2,3
YUM,10000,8163.189093385547,-1836.8109066144534,-18.368109066144534,-9.667856892218518,50.068517803902424,-68.43662687004695,-1.5710015035464275,-0.9551022572025767,-3.8709325985485408,19.231562827569224,1938.9584329081827,7,1,6,14.285714285714285,55.15046761480863,315.32689570487696,0.17489934530172604,0.029149890883621007,-262.40155808777905,55.15046761480863,-459.0342315599866,12.571428571428571,37,1,4
DPZ,10000,8078.683892579729,-1921.3161074202708,-19.213161074202713,-10.137561204739765,50.068517803902424,-69.28167887810514,-0.878992943812386,-0.7164846817942754,-2.679716356588259,26.81587138204777,2960.162979196797,7,1,6,14.285714285714285,366.06809312977373,381.23070009167463,0.9602272142347016,0.16003786903911693,-274.4737296314678,366.06809312977373,-483.6829253345809,16.142857142857142,27,1,6
CMG,10000,7865.806037902832,-2134.193962097168,-21.341939620971683,-11.331781761414739,50.068517803902424,-71.41045742487411,-0.5658772203522957,-0.5668998737194716,-0.9251407060630101,37.646753175204736,4077.9707260131836,11,2,8,18.181818181818183,1068.1597137451172,562.7991237640381,1.8979413233645315,0.47448533084113287,-266.26115330782795,1256.6199493408203,-1487.8901748657227,14.8,37,1,5
TJX,10000,12150.216290918388,2150.216290918388,21.502162909183873,10.24936177735345,50.068517803902424,-28.56635489471855,0.7422959387581388,1.4889321012076076,0.6923764056190547,14.441332074004189,1645.622147450058,10,3,6,30.0,1011.1563743243846,283.7188201943488,3.563938316223568,1.781969158111784,104.74373816127124,1260.4762697092406,-407.51661286351134,21.333333333333332,43,1,4
ROST,10000,14015.304464928322,4015.304464928322,40.15304464928322,18.42598251562886,50.068517803902424,-9.915473154619207,1.790152118949695,3.8341893424027096,2.1902799058593914,10.472368749562367,1248.2215576171875,7,5,1,71.42857142857143,643.8499071370591,270.2017496397398,2.3828487713181157,11.914243856590579,382.6922909151166,1506.4676970162488,-270.2017496397398,27.0,39,3,1
DG,10000,16081.19283792222,6081.192837922221,60.8119283792222,26.871541800526156,50.068517803902424,10.743410575319778,0.9479212127145603,6.2344399767267875,2.3728530777855714,9.75419261493151,1213.7576599121094,8,5,2,62.5,1210.9134922918856,230.7975946665531,5.246646933393581,13.116617333483953,670.2718346824711,2121.873489053318,-330.60258169089025,16.571428571428573,35,3,1
DLTR,10000,16854.067321777344,6854.067321777344,68.54067321777345,29.890597560984578,50.068517803902424,18.472155413871022,0.798116357741534,4.264174715477022,1.878238230414034,16.07360809326172,1607.3608093261719,11,7,3,63.63636363636363,1304.958425249372,861.6738154093424,1.514445956129519,3.5337072309688775,517.0921559189304,1933.7197875976562,-1100.9402160644531,14.7,34,6,2
DIS,10000,12424.875110773879,2424.875110773879,24.248751107738787,11.490983285792723,50.068517803902424,-25.819766696163637,0.9360981345631363,3.491491350926812,2.014203793842709,6.945098432308012,927.323324184983,7,4,2,57.14285714285714,681.1776791008339,58.567514423614945,11.630640053698043,23.261280107396086,364.1440247332129,1408.9066866377489,-87.80611860384442,18.666666666666668,55,2,1
CMCSA,10000,8730.51090112108,-1269.4890988789193,-12.694890988789197,-6.575405657172151,50.068517803902424,-62.76340879269162,-1.0663034107874316,-0.733913810042728,-1.4245387050476979,17.29752297214588,1781.2842363758646,9,3,5,33.33333333333333,229.74388873425883,412.2780749415081,0.5572546848795045,0.3343528109277027,-198.2707537162525,390.988132855269,-568.7435442582178,12.25,43,3,3
WBD,10000,11804.86995601654,1804.8699560165405,18.048699560165417,8.668140355675757,50.068517803902424,-32.01981824373701,0.31512116509042587,0.5616665931901083,0.5475357614378857,32.13418739692863,3454.129563331604,17,6,10,35.294117647058826,1207.5999137560527,527.9929679870605,2.287151509536103,1.3722909057216617,84.56922556933245,2107.2600631713867,-884.6704864501953,10.625,22,3,5
RBLX,10000,15199.498188018799,5199.498188018799,51.994981880187986,23.33756490357426,50.068517803902424,1.926464076285562,0.5975637947204617,2.432055722973517,1.2273000408068055,21.379025730799082,4007.7994537353516,14,7,7,50.0,1404.4385833740234,661.6531279427664,2.1226206361946023,2.1226206361946023,371.3927277156285,2282.849464416504,-1245.450210571289,13.428571428571429,25,4,3
EA,10000,10382.06515547851,382.06515547851086,3.820651554785104,1.8962172318903736,50.068517803902424,-46.24786624911732,0.07218670902730528,0.18760403240404663,0.12972767081801176,20.365508703760103,2538.3838893697284,10,4,5,40.0,534.2878237699205,381.14378222110446,1.4018012327431226,1.121440986194498,-14.97113982469449,1377.330074398783,-610.9413549732245,22.0,65,2,3
T,10000,13865.6372490579,3865.6372490578997,38.656372490579,17.79070206454194,50.068517803902424,-11.412145313323421,1.0411967041114363,3.3826300020195763,1.5394456260388698,11.427904461173547,1785.5406364504852,9,5,4,55.55555555555556,1124.5193065965282,439.23982098118563,2.5601488136584405,3.2001860170730505,429.51524989532203,1556.759230230762,-680.3629818627527,24.88888888888889,61,3,3
VZ,10000,10062.740365115369,62.74036511536906,0.6274036511536796,0.31383498152857126,50.068517803902424,-49.441114152748746,-0.03887586233324263,0.052543510969891426,0.04018528183249102,11.940649560193942,1204.5348554971297,10,5,5,50.0,367.6427388226844,355.0946657996093,1.0353372613886471,1.0353372613886471,6.27403651153756,1233.1576221669466,-594.3299188100189,14.4,32,2,2
TMUS,10000,14644.13594877506,4644.13594877506,46.44135948775059,21.058852142722294,50.068517803902424,-3.627158316151835,0.8952351820990999,5.74158884712839,1.7371135107352487,8.08859023595496,1288.7454925709972,8,4,4,50.0,1495.8809434288437,334.84695623507884,4.467357148017982,4.467357148017982,580.5169935968825,1791.3122772406005,-656.3922043422333,23.0,55,2,2
CRWD,10000,9623.249374389648,-376.75062561035156,-3.7675062561035144,-1.9055828026819266,50.068517803902424,-53.83602406000594,-0.21297456184070096,-0.15841545406164656,-0.12106611709123027,23.78244141911438,2880.319854736328,17,7,10,41.17647058823529,762.9741799490793,571.7569885253906,1.3344378735393403,0.9341065114775382,-22.161801506491315,1551.209716796875,-918.2502746582031,11.0,33,3,3
PANW,10000,9749.56948852539,-250.43051147460938,-2.504305114746097,-1.262580983805106,50.068517803902424,-52.57282291864852,-2.0669335853229045,-0.13911418440533396,-0.2635765697433125,18.001795614524525,1977.7203369140625,7,4,3,57.14285714285714,259.9674072265625,430.1000467936198,0.6044347336500194,0.8059129782000259,-35.77578735351565,507.599853515625,-469.5596923828125,28.857142857142858,48,2,2
ZS,10000,7114.110916137695,-2885.8890838623047,-28.85889083862304,-15.683354769737,50.068517803902424,-78.92740864252546,-0.8932930705498977,-0.6559506480524133,-1.171917527867578,43.995521498923935,4646.820205688477,9,2,7,22.22222222222222,901.7202453613281,669.9042249407087,1.3460435265072956,0.3845838647163702,-320.6543426513671,1096.7999267578125,-1803.1998596191406,14.222222222222221,27,1,5
FTNT,10000,10507.13092803955,507.1309280395508,5.071309280395497,2.509337792730393,50.068517803902424,-44.99720852350693,0.11361306171810237,0.270411804911081,0.2283438962030774,18.75402326486111,2363.8490295410156,8,4,4,50.0,657.8501892089844,531.0674571990967,1.2387318791449822,1.2387318791449822,63.39136600494385,1811.6400756835938,-752.7597198486328,16.0,26,2,2
NET,10000,13527.218307495117,3527.218307495117,35.27218307495117,16.341504420141085,50.068517803902424,-14.796334728951251,1.2812262147880806,1.18490254328211,0.6075050539773779,29.76800351634769,5733.544570922852,19,8,11,42.10526315789473,1674.0758275985718,896.853483026678,1.8666101646268283,1.357534665183148,185.6430688155324,2432.1203002929688,-1578.985595703125,9.68421052631579,23,4,4
DDOG,10000,13997.188018798828,3997.188018798828,39.971880187988276,18.349265772795455,50.068517803902424,-10.096637615914148,0.5930187525119266,1.7098102425797117,0.7586410028940739,23.37796276602009,4270.647872924805,12,6,6,50.0,1621.9124120076497,955.7144088745117,1.6970680748840858,1.6970680748840858,333.099001566569,2801.019973754883,-2158.075439453125,13.583333333333334,31,3,2
SNOW,10000,14536.444389343262,4536.444389343262,45.364443893432615,20.612018278262845,50.068517803902424,-4.704073910469809,1.297368926542774,2.6679936090835277,1.0216006476186128,17.003205607008773,2500.3809204101562,10,4,6,40.0,1907.6712284088135,515.7067540486654,3.6991395079320473,2.4660930052880317,453.6444389343263,3830.879768371582,-706.5199584960938,18.3,44,3,3
NOW,10000,11764.631042480469,1764.6310424804688,17.64631042480469,8.48240710552799,50.068517803902424,-32.422207379097735,0.4413733827831395,0.9900051451703263,0.600697079150011,17.824463348388672,1782.4463348388672,11,5,6,45.45454545454545,1062.1905059814453,591.053581237793,1.7971137299548894,1.4975947749624077,160.4210038618608,1378.0,-1114.751953125,16.0,37,2,2
CRM,10000,6591.413902686267,-3408.5860973137333,-34.08586097313733,-18.84610848556083,50.068517803902424,-84.15437877703975,-4.754390959133019,-1.0,-1.5838363237443722,34.08586097313733,3408.5860973137333,11,4,7,36.36363636363637,282.5266973614223,648.3846981084891,0.435739304437054,0.2489938882497451,-309.8714633921577,900.8337323815383,-1869.4052251744656,12.909090909090908,34,3,3
ORCL,10000,18326.134451920956,8326.134451920956,83.26134451920957,35.455591198072,50.068517803902424,33.19282671530715,1.2600408082571555,9.372857914980008,2.011394207027212,8.88323980524004,1786.6685195074278,10,7,3,70.0,1547.120146002053,834.5688566978042,1.8537956857432343,4.325523266734213,832.6134451920958,2654.2610937686086,-1202.410717690706,15.8,38,4,1
PYPL,10000,10083.423488455297,83.42348845529705,0.8342348845529646,0.4170803776810672,50.068517803902424,-49.23428291934946,-0.032551625374977404,0.05394243133987563,0.06143808155833,15.46528148308133,1844.7211429569597,7,3,4,42.857142857142854,486.82496387103237,344.26285078945,1.4141083266889372,1.0605812450167027,11.91764120789955,1052.8165125184976,-691.7803666580738,17.857142857142858,35,3,4
COIN,10000,11106.096496582031,1106.0964965820312,11.060964965820318,5.396456776882919,50.068517803902424,-39.007552838082105,0.23115828901715216,0.29907778109638933,0.17992655366426522,36.98357305337736,6156.392272949219,17,6,11,35.294117647058826,1833.701286315918,899.6464746648616,2.0382465089956727,1.1117708230885488,65.06449979894307,3077.4393157958984,-2472.749786376953,6.411764705882353,20,2,4
HOOD,10000,41472.51931190491,31472.519311904907,314.7251931190491,103.93618228538313,50.068517803902424,264.6566753151467,1.3706120116398077,16.439070057895766,2.7596653436009535,19.144951144476998,7706.042861938477,21,13,8,61.904761904761905,3232.4629133664644,1318.6873202323914,2.4512732197931575,3.983318982163881,1498.6913958049956,5501.371307373047,-2530.8023071289062,10.523809523809524,34,6,3
AFRM,10000,7243.30951499939,-2756.6904850006104,-27.566904850006104,-14.91964483914584,50.068517803902424,-77.63542265390853,-1.234636544386269,-0.6952087114691824,-0.9089523085746662,39.65270341873169,3965.270341873169,22,7,14,31.818181818181817,727.4499506269183,556.0164444787162,1.3083245250217854,0.6541622625108927,-147.6407733087416,1102.0700874328613,-772.9198608398438,6.523809523809524,18,2,4
