symbol,entry_date,exit_date,entry_alloc,exit_value,pnl,pnl_pct,entry_day_ret,still_open
AMT,2025-06-23,2025-06-27,3333.33,3301.09,-32.24,-0.97,0.012266,False
TTWO,2025-06-23,2025-07-01,3333.33,3384.32,50.99,1.53,0.012178,False
ROK,2025-06-23,2025-07-01,3333.33,3413.20,79.87,2.40,0.005748,False
DE,2025-06-23,2025-07-01,3333.33,3264.15,-69.19,-2.08,-0.007463,False
PNC,2025-06-23,2025-07-02,3333.33,3619.61,286.28,8.59,0.020744,False
EOG,2025-06-23,2025-07-04,3333.33,3244.65,-88.68,-2.66,-0.034922,False
PFE,2025-06-23,2025-07-04,3333.33,3522.38,189.04,5.67,0.006009,False
PHM,2025-06-23,2025-07-04,3333.33,3589.11,255.78,7.67,0.036772,False
BBD-B.TO,2025-06-24,2025-06-25,3333.33,3362.61,29.27,0.88,0.011199,False
GS,2025-06-24,2025-06-25,3333.33,3379.45,46.12,1.38,0.010441,False
SPOT,2025-06-24,2025-06-26,3333.33,3375.94,42.61,1.28,0.019160,False
V,2025-06-24,2025-06-26,3333.33,3267.52,-65.82,-1.97,0.000281,False
DUK,2025-06-24,2025-06-26,3333.33,3315.46,-17.87,-0.54,0.001761,False
PANW,2025-06-24,2025-06-26,3333.33,3341.94,8.60,0.26,-0.010105,False
ABBV,2025-06-24,2025-07-01,3333.33,3341.21,7.87,0.24,0.004965,False
MA,2025-06-24,2025-07-02,3333.33,3364.09,30.76,0.92,0.000561,False
ADBE,2025-06-24,2025-07-04,3333.33,3289.42,-43.91,-1.32,-0.006109,False
XOM,2025-06-24,2025-07-04,3333.33,3412.03,78.69,2.36,-0.007282,False
CVX,2025-06-24,2025-07-04,3333.33,3411.14,77.81,2.33,-0.006034,False
ORLY,2025-06-24,2025-07-04,3333.33,3346.75,13.42,0.40,-0.017082,False
BKSY,2025-06-25,2025-06-26,3333.33,3386.34,53.00,1.59,-0.021031,False
PLTR,2025-06-25,2025-06-30,3333.33,3194.38,-138.95,-4.17,-0.009893,False
RGTI,2025-06-25,2025-07-02,3333.33,3260.15,-73.18,-2.20,-0.054887,False
LULU,2025-06-25,2025-07-03,3333.33,3496.45,163.12,4.89,-0.011398,False
QCOM,2025-06-25,2025-07-04,3333.33,3449.59,116.26,3.49,-0.000970,False
SOFI,2025-06-26,2025-06-27,3333.33,3458.66,125.32,3.76,0.029180,False
AMD,2025-06-26,2025-06-27,3333.33,3295.99,-37.35,-1.12,-0.014334,False
GS,2025-06-26,2025-06-27,3333.33,3424.67,91.33,2.74,0.022237,False
CAT,2025-06-26,2025-06-27,3333.33,3406.14,72.80,2.18,0.019081,False
WMT,2025-06-26,2025-07-01,3333.33,3354.88,21.55,0.65,-0.008127,False
LLY,2025-06-26,2025-07-02,3333.33,3272.27,-61.06,-1.83,0.001228,False
JNJ,2025-06-26,2025-07-04,3333.33,3398.56,65.23,1.96,-0.004079,False
SPOT,2025-06-27,2025-06-30,3333.33,3321.30,-12.03,-0.36,-0.008399,False
NVDA,2025-06-27,2025-06-30,3333.33,3378.92,45.58,1.37,0.009909,False
BBD-B.TO,2025-06-27,2025-06-30,3333.33,3304.60,-28.73,-0.86,-0.025400,False
BLK,2025-06-27,2025-06-30,3333.33,3374.72,41.38,1.24,0.010550,False
IONQ,2025-06-27,2025-07-04,3333.33,3558.87,225.54,6.77,-0.022992,False
GOOG,2025-06-27,2025-07-04,3333.33,3433.53,100.19,3.01,0.018481,False
UNH,2025-06-27,2025-07-04,3333.33,3387.89,54.55,1.64,0.018003,False
BKSY,2025-06-30,2025-07-01,3333.33,3354.91,21.57,0.65,0.033287,False
MSFT,2025-06-30,2025-07-01,3333.33,3329.94,-3.40,-0.10,0.000661,False
AMD,2025-06-30,2025-07-01,3333.33,3224.43,-108.90,-3.27,-0.013119,False
PKG,2025-06-30,2025-07-02,3333.33,3548.85,215.51,6.47,-0.003831,False
PEP,2025-06-30,2025-07-04,3333.33,3429.14,95.81,2.87,0.005776,False
SOFI,2025-07-01,2025-07-02,3333.33,3254.90,-78.43,-2.35,-0.017832,False
SPOT,2025-07-01,2025-07-02,3333.33,3180.33,-153.01,-4.59,-0.048803,False
IYW,2025-07-01,2025-07-02,3333.33,3302.16,-31.17,-0.94,-0.007194,False
AMT,2025-07-01,2025-07-03,3333.33,3354.70,21.37,0.64,0.014485,False
PLTR,2025-07-01,2025-07-04,3333.33,3313.32,-20.01,-0.60,-0.030280,False
AAPL,2025-07-01,2025-07-04,3333.33,3433.10,99.77,2.99,0.005003,False
COP,2025-07-01,2025-07-04,3333.33,3460.67,127.34,3.82,0.021301,False
SLB,2025-07-01,2025-07-04,3333.33,3497.82,164.48,4.93,0.037342,False
ROK,2025-07-02,2025-07-03,3333.33,3391.69,58.36,1.75,0.011594,False
KO,2025-07-02,2025-07-03,3333.33,3306.11,-27.22,-0.82,-0.009800,False
MU,2025-07-02,2025-07-03,3333.33,3378.74,45.41,1.36,0.009230,False
META,2025-07-02,2025-07-04,3333.33,3347.72,14.39,0.43,-0.002064,False
ABBV,2025-07-02,2025-07-04,3333.33,3326.74,-6.60,-0.20,0.004949,False
TTWO,2025-07-02,2025-07-04,3333.33,3335.59,2.25,0.07,-0.001576,False
MSFT,2025-07-02,2025-07-04,3333.33,3386.12,52.79,1.58,0.001968,False
V,2025-07-02,2025-07-04,3333.33,3368.81,35.48,1.06,-0.000949,False
SOFI,2025-07-03,2025-07-04,3333.33,3376.44,43.11,1.29,0.012932,False
SPOT,2025-07-03,2025-07-04,3333.33,3383.26,49.93,1.50,0.014978,False
IYW,2025-07-03,2025-07-04,3333.33,3354.94,21.61,0.65,0.006483,False
AMZN,2025-07-03,2025-07-04,3333.33,3354.86,21.52,0.65,0.006457,False
LLY,2025-07-03,2025-07-04,3333.33,3334.08,0.75,0.02,0.000225,False
OXY,2025-07-03,2025-07-04,3333.33,3336.74,3.41,0.10,0.001023,False
PH,2025-07-03,2025-07-04,3333.33,3345.74,12.40,0.37,0.003721,False
BKSY,2025-07-07,2025-07-08,3333.33,3459.23,125.90,3.78,0.006715,False
AMAT,2025-07-07,2025-07-08,3333.33,3381.32,47.98,1.44,0.008080,False
SCHD,2025-07-07,2025-07-08,3333.33,3305.91,-27.43,-0.82,-0.007241,False
ROK,2025-07-07,2025-07-08,3333.33,3286.78,-46.55,-1.40,-0.017490,False
BLK,2025-07-07,2025-07-08,3333.33,3311.65,-21.68,-0.65,-0.006087,False
JBL,2025-07-07,2025-07-08,3333.33,3366.05,32.71,0.98,0.001610,False
DE,2025-07-07,2025-07-09,3333.33,3289.42,-43.92,-1.32,-0.014308,False
PFG,2025-07-07,2025-07-11,3333.33,3341.83,8.50,0.25,-0.006762,False
PG,2025-07-07,2025-07-11,3333.33,3280.54,-52.80,-1.58,-0.002175,False
KLAC,2025-07-07,2025-07-23,3333.33,3276.38,-56.96,-1.71,-0.004221,False
DUK,2025-07-07,2025-08-07,3333.33,3523.86,190.53,5.72,0.000684,False
SOFI,2025-07-08,2025-07-09,3333.33,3391.08,57.74,1.73,0.007023,False
IYW,2025-07-08,2025-07-09,3333.33,3342.13,8.80,0.26,-0.000724,False
LULU,2025-07-08,2025-07-09,3333.33,3354.28,20.94,0.63,0.003569,False
NVDA,2025-07-08,2025-07-09,3333.33,3368.81,35.48,1.06,0.003773,False
OTIS,2025-07-08,2025-07-09,3333.33,3338.13,4.80,0.14,-0.002881,False
ORCL,2025-07-08,2025-07-09,3333.33,3312.46,-20.87,-0.63,-0.010165,False
PFE,2025-07-08,2025-07-09,3333.33,3386.95,53.62,1.61,0.013583,False
PNC,2025-07-08,2025-07-09,3333.33,3373.10,39.76,1.19,0.002892,False
IFF,2025-07-08,2025-07-09,3333.33,3385.90,52.56,1.58,0.012663,False
META,2025-07-08,2025-07-10,3333.33,3372.24,38.91,1.17,-0.001053,False
PM,2025-07-08,2025-07-11,3333.33,3334.16,0.82,0.02,-0.010803,False
PKG,2025-07-08,2025-07-11,3333.33,3394.87,61.54,1.85,0.006767,False
JCI,2025-07-08,2025-07-14,3333.33,3314.91,-18.43,-0.55,-0.007910,False
KO,2025-07-08,2025-07-15,3333.33,3283.93,-49.40,-1.48,-0.005574,False
JPM,2025-07-08,2025-07-16,3333.33,3324.49,-8.84,-0.27,-0.019785,False
PEG,2025-07-08,2025-07-24,3333.33,3520.04,186.71,5.60,-0.001092,False
PH,2025-07-08,2025-07-28,3333.33,3469.03,135.70,4.07,-0.000122,False
RGTI,2025-07-09,2025-07-10,3333.33,3300.79,-32.54,-0.98,-0.008416,False
ABBV,2025-07-09,2025-07-10,3333.33,3364.79,31.46,0.94,0.010004,False
MSFT,2025-07-09,2025-07-10,3333.33,3349.52,16.19,0.49,0.005669,False
CAT,2025-07-09,2025-07-10,3333.33,3370.96,37.63,1.13,0.005621,False
INCY,2025-07-09,2025-07-10,3333.33,3377.98,44.65,1.34,0.008753,False
PLD,2025-07-09,2025-07-11,3333.33,3321.33,-12.00,-0.36,-0.006197,False
ITW,2025-07-09,2025-07-11,3333.33,3347.17,13.84,0.42,0.003558,False
AMD,2025-07-09,2025-07-14,3333.33,3472.94,139.61,4.19,-0.001832,False
SCHD,2025-07-09,2025-07-16,3333.33,3283.85,-49.49,-1.48,-0.001979,False
EOG,2025-07-09,2025-07-16,3333.33,3254.34,-78.99,-2.37,-0.007899,False
UNH,2025-07-09,2025-07-16,3333.33,3230.07,-103.27,-3.10,-0.000815,False
SOFI,2025-07-10,2025-07-11,3333.33,3389.79,56.46,1.69,0.025853,False
BKSY,2025-07-10,2025-07-11,3333.33,3456.00,122.67,3.68,0.042866,False
IYW,2025-07-10,2025-07-11,3333.33,3300.13,-33.21,-1.00,-0.005512,False
ORCL,2025-07-10,2025-07-11,3333.33,3224.26,-109.07,-3.27,-0.018862,False
PNC,2025-07-10,2025-07-11,3333.33,3339.40,6.06,0.18,0.006140,False
PNW,2025-07-10,2025-07-11,3333.33,3377.09,43.76,1.31,0.015633,False
AVGO,2025-07-10,2025-07-15,3333.33,3333.55,0.21,0.01,-0.014010,False
NFLX,2025-07-10,2025-07-15,3333.33,3279.00,-54.34,-1.63,-0.024215,False
V,2025-07-10,2025-07-24,3333.33,3316.77,-16.56,-0.50,-0.002348,False
PAYX,2025-07-10,2025-07-25,3333.33,3395.31,61.98,1.86,0.001838,False
AMZN,2025-07-10,2025-08-04,3333.33,3278.29,-55.04,-1.65,0.002825,False
RGTI,2025-07-11,2025-07-14,3333.33,3183.36,-149.98,-4.50,-0.053299,False
MSFT,2025-07-11,2025-07-14,3333.33,3351.20,17.87,0.54,0.008524,False
BA,2025-07-11,2025-07-14,3333.33,3411.64,78.31,2.35,0.005548,False
DE,2025-07-11,2025-07-14,3333.33,3323.90,-9.43,-0.28,-0.002980,False
UPS,2025-07-11,2025-07-14,3333.33,3297.74,-35.60,-1.07,-0.008335,False
IR,2025-07-11,2025-07-14,3333.33,3344.48,11.15,0.33,0.012975,False
PODD,2025-07-11,2025-07-15,3333.33,3300.45,-32.88,-0.99,-0.020844,False
MU,2025-07-11,2025-07-16,3333.33,3258.11,-75.22,-2.26,0.017470,False
PFE,2025-07-11,2025-07-16,3333.33,3220.15,-113.18,-3.40,0.000000,False
KDP,2025-07-11,2025-07-17,3333.33,3308.31,-25.03,-0.75,-0.000268,False
MA,2025-07-11,2025-07-23,3333.33,3318.44,-14.89,-0.45,-0.015324,False
AMT,2025-07-11,2025-07-29,3333.33,3318.82,-14.51,-0.44,-0.003386,False
SOFI,2025-07-14,2025-07-15,3333.33,3315.62,-17.71,-0.53,-0.001700,False
NVDA,2025-07-14,2025-07-15,3333.33,3438.15,104.82,3.14,-0.007024,False
GS,2025-07-14,2025-07-15,3333.33,3368.01,34.67,1.04,0.010402,False
CAT,2025-07-14,2025-07-15,3333.33,3349.72,16.39,0.49,0.003851,False
PM,2025-07-14,2025-07-15,3333.33,3326.10,-7.23,-0.22,-0.001233,False
PNC,2025-07-14,2025-07-15,3333.33,3326.64,-6.69,-0.20,-0.000953,False
IYW,2025-07-14,2025-07-16,3333.33,3368.24,34.90,1.05,0.001634,False
LMT,2025-07-14,2025-07-16,3333.33,3331.23,-2.11,-0.06,0.006836,False
ORLY,2025-07-14,2025-07-17,3333.33,3304.59,-28.75,-0.86,0.011858,False
INVH,2025-07-14,2025-07-29,3333.33,3235.78,-97.55,-2.93,-0.001115,False
BKSY,2025-07-15,2025-07-16,3333.33,3505.32,171.99,5.16,0.051596,False
MSFT,2025-07-15,2025-07-16,3333.33,3345.92,12.59,0.38,0.004895,False
AMD,2025-07-15,2025-07-16,3333.33,3365.13,31.80,0.95,0.011375,False
LLY,2025-07-15,2025-07-16,3333.33,3232.94,-100.39,-3.01,-0.031989,False
BLK,2025-07-15,2025-07-16,3333.33,3291.98,-41.35,-1.24,-0.018837,False
BA,2025-07-15,2025-07-16,3333.33,3359.09,25.76,0.77,-0.000461,False
RGTI,2025-07-15,2025-07-17,3333.33,4065.45,732.12,21.96,-0.019068,False
CVX,2025-07-15,2025-07-21,3333.33,3325.46,-7.87,-0.24,-0.005372,False
HON,2025-07-15,2025-07-25,3333.33,3199.03,-134.30,-4.03,-0.007005,False
ADBE,2025-07-15,2025-08-01,3333.33,3244.78,-88.56,-2.66,-0.006780,False
SOFI,2025-07-16,2025-07-17,3333.33,3409.33,76.00,2.28,0.018067,False
ISRG,2025-07-16,2025-07-17,3333.33,3324.00,-9.33,-0.28,0.000217,False
J,2025-07-16,2025-07-17,3333.33,3391.59,58.25,1.75,0.015668,False
AVGO,2025-07-16,2025-07-18,3333.33,3407.79,74.46,2.23,0.002234,False
NFLX,2025-07-16,2025-07-18,3333.33,3286.28,-47.06,-1.41,-0.008149,False
PANW,2025-07-16,2025-07-18,3333.33,3397.39,64.05,1.92,-0.001659,False
IEX,2025-07-16,2025-07-18,3333.33,3417.48,84.15,2.52,-0.000296,False
GS,2025-07-16,2025-07-22,3333.33,3313.93,-19.40,-0.58,0.000385,False
PODD,2025-07-16,2025-07-23,3333.33,3297.49,-35.85,-1.08,-0.007281,False
TTWO,2025-07-16,2025-07-24,3333.33,3199.52,-133.81,-4.01,-0.000227,False
PNW,2025-07-16,2025-07-28,3333.33,3365.30,31.97,0.96,0.009991,False
KO,2025-07-16,2025-07-29,3333.33,3289.69,-43.64,-1.31,-0.001037,False
META,2025-07-16,2025-08-11,3333.33,3568.68,235.35,7.06,-0.013023,False
BKSY,2025-07-17,2025-07-18,3333.33,2849.04,-484.29,-14.53,0.063802,False
IYW,2025-07-17,2025-07-18,3333.33,3367.87,34.54,1.04,0.006318,False
ROK,2025-07-17,2025-07-18,3333.33,3370.40,37.06,1.11,0.006671,False
LMT,2025-07-17,2025-07-18,3333.33,3325.59,-7.74,-0.23,-0.002360,False
TSM,2025-07-17,2025-07-18,3333.33,3327.35,-5.98,-0.18,-0.000710,False
PLTR,2025-07-17,2025-07-23,3333.33,3297.28,-36.05,-1.08,0.014440,False
SCHD,2025-07-17,2025-08-01,3333.33,3285.33,-48.00,-1.44,0.007702,False
SOFI,2025-07-18,2025-07-21,3333.33,3285.00,-48.33,-1.45,-0.020218,False
RGTI,2025-07-18,2025-07-21,3333.33,3410.52,77.19,2.32,0.023683,False
MSFT,2025-07-18,2025-07-21,3333.33,3288.23,-45.11,-1.35,-0.007715,False
SLB,2025-07-18,2025-07-22,3333.33,3276.26,-57.07,-1.71,-0.025424,False
PKG,2025-07-18,2025-07-22,3333.33,3327.14,-6.20,-0.19,-0.010182,False
JNJ,2025-07-18,2025-07-23,3333.33,3418.42,85.09,2.55,-0.001257,False
PM,2025-07-18,2025-07-23,3333.33,3062.01,-271.33,-8.14,-0.003657,False
BLK,2025-07-18,2025-07-30,3333.33,3347.16,13.83,0.41,-0.006443,False
OXY,2025-07-18,2025-07-31,3333.33,3325.74,-7.60,-0.23,-0.008493,False
IYW,2025-07-21,2025-07-22,3333.33,3340.67,7.34,0.22,0.002151,False
AMAT,2025-07-21,2025-07-22,3333.33,3356.37,23.03,0.69,0.008498,False
LMT,2025-07-21,2025-07-23,3333.33,3007.63,-325.70,-9.77,-0.007893,False
ROK,2025-07-21,2025-07-24,3333.33,3348.83,15.49,0.46,-0.014470,False
RGTI,2025-07-22,2025-07-23,3333.33,3232.50,-100.84,-3.03,-0.037534,False
CVX,2025-07-22,2025-07-23,3333.33,3366.35,33.02,0.99,0.004683,False
AMD,2025-07-22,2025-07-24,3333.33,3389.11,55.78,1.67,-0.008481,False
IFF,2025-07-22,2025-07-31,3333.33,3127.52,-205.82,-6.17,0.006116,False
XOM,2025-07-22,2025-08-05,3333.33,3312.25,-21.09,-0.63,0.004661,False
SOFI,2025-07-23,2025-07-24,3333.33,3410.66,77.33,2.32,0.015036,False
GOOG,2025-07-23,2025-07-24,3333.33,3422.59,89.25,2.68,-0.003958,False
NVDA,2025-07-23,2025-07-24,3333.33,3385.32,51.98,1.56,0.006699,False
BBD-B.TO,2025-07-23,2025-07-24,3333.33,3338.20,4.86,0.15,0.002974,False
IYW,2025-07-23,2025-07-25,3333.33,3357.29,23.96,0.72,0.002646,False
AVGO,2025-07-23,2025-07-29,3333.33,3555.08,221.75,6.65,0.022185,False
SLB,2025-07-23,2025-07-31,3333.33,3261.73,-71.61,-2.15,0.008907,False
FDX,2025-07-23,2025-07-31,3333.33,3196.98,-136.35,-4.09,0.018241,False
COP,2025-07-23,2025-08-04,3333.33,3291.81,-41.52,-1.25,0.014485,False
JNJ,2025-07-24,2025-07-25,3333.33,3337.77,4.44,0.13,0.000320,False
IQV,2025-07-24,2025-07-25,3333.33,3393.82,60.49,1.81,0.017133,False
IVZ,2025-07-24,2025-07-25,3333.33,3347.34,14.01,0.42,-0.000840,False
PAYC,2025-07-24,2025-08-01,3333.33,3265.78,-67.56,-2.03,0.005752,False
MA,2025-07-24,2025-08-04,3333.33,3345.52,12.19,0.37,0.002395,False
GS,2025-07-24,2025-08-04,3333.33,3318.29,-15.04,-0.45,0.000302,False
ROK,2025-07-25,2025-07-28,3333.33,3352.49,19.15,0.57,0.002139,False
AMD,2025-07-25,2025-07-28,3333.33,3436.48,103.15,3.09,0.016445,False
BBD-B.TO,2025-07-25,2025-07-28,3333.33,3357.62,24.28,0.73,0.006220,False
V,2025-07-25,2025-07-28,3333.33,3353.04,19.71,0.59,0.007552,False
EOG,2025-07-25,2025-07-28,3333.33,3350.30,16.96,0.51,-0.005015,False
PEG,2025-07-25,2025-07-28,3333.33,3353.67,20.33,0.61,0.006307,False
SOFI,2025-07-25,2025-07-29,3333.33,3555.37,222.04,6.66,-0.013406,False
UPS,2025-07-25,2025-07-30,3333.33,2979.96,-353.37,-10.60,0.006055,False
TSM,2025-07-25,2025-07-31,3333.33,3390.17,56.83,1.71,0.015660,False
RGTI,2025-07-28,2025-07-29,3333.33,3255.52,-77.81,-2.33,-0.016924,False
GOOG,2025-07-28,2025-07-29,3333.33,3316.20,-17.14,-0.51,-0.004585,False
DE,2025-07-28,2025-07-29,3333.33,3306.96,-26.38,-0.79,-0.009799,False
SPOT,2025-07-28,2025-07-30,3333.33,3060.19,-273.15,-8.19,0.019132,False
MSFT,2025-07-28,2025-07-31,3333.33,3563.39,230.06,6.90,-0.002650,False
WMT,2025-07-28,2025-07-31,3333.33,3338.23,4.89,0.15,0.003028,False
PANW,2025-07-28,2025-07-31,3333.33,3041.15,-292.18,-8.77,0.003222,False
JNJ,2025-07-28,2025-08-11,3333.33,3431.63,98.29,2.95,-0.008729,False
AMD,2025-07-29,2025-07-30,3333.33,3340.21,6.87,0.21,0.011495,False
IONQ,2025-07-29,2025-07-31,3333.33,3199.60,-133.73,-4.01,-0.052645,False
ROK,2025-07-29,2025-07-31,3333.33,3282.88,-50.46,-1.51,-0.009795,False
CCO.TO,2025-07-29,2025-08-01,3333.33,3062.68,-270.66,-8.12,-0.013766,False
PLTR,2025-07-29,2025-08-01,3333.33,3264.68,-68.65,-2.06,-0.013909,False
BKSY,2025-07-29,2025-08-05,3333.33,3551.29,217.96,6.54,-0.021169,False
NFLX,2025-07-29,2025-08-07,3333.33,3340.36,7.03,0.21,-0.007841,False
LMT,2025-07-29,2025-08-07,3333.33,3387.89,54.56,1.64,-0.005555,False
AVGO,2025-07-30,2025-07-31,3333.33,3390.03,56.69,1.70,0.016467,False
IYW,2025-07-30,2025-07-31,3333.33,3390.83,57.49,1.72,-0.000198,False
QCOM,2025-07-30,2025-08-01,3333.33,3029.81,-303.53,-9.11,-0.021691,False
KO,2025-07-30,2025-08-08,3333.33,3387.18,53.84,1.62,-0.004652,False
AMD,2025-07-31,2025-08-01,3333.33,3136.14,-197.19,-5.92,-0.028482,False
PEG,2025-07-31,2025-08-01,3333.33,3384.42,51.08,1.53,0.015325,False
BLK,2025-07-31,2025-08-08,3333.33,3362.65,29.31,0.88,-0.001754,False
KDP,2025-07-31,2025-08-11,3333.33,3419.48,86.15,2.58,-0.022115,False
ABBV,2025-08-01,2025-08-04,3333.33,3410.19,76.86,2.31,0.024990,False
WMT,2025-08-01,2025-08-07,3333.33,3500.08,166.75,5.00,0.004489,False
GOOG,2025-08-01,2025-08-11,3333.33,3516.07,182.74,5.48,0.000791,False
PODD,2025-08-01,2025-08-12,3333.33,3527.05,193.71,5.81,-0.004127,False
PNW,2025-08-01,2025-08-18,3333.33,3370.65,37.31,1.12,0.003798,False
IYW,2025-08-01,2025-08-20,3333.33,3342.61,9.28,0.28,-0.011186,False
SLB,2025-08-01,2025-09-11,3333.33,3574.12,240.79,7.22,-0.014936,False
SOFI,2025-08-04,2025-08-05,3333.33,3402.73,69.39,2.08,0.012746,False
PEG,2025-08-04,2025-08-05,3333.33,3336.02,2.69,0.08,0.007464,False
IVZ,2025-08-04,2025-08-05,3333.33,3359.57,26.23,0.79,0.003060,False
PLTR,2025-08-04,2025-08-06,3333.33,3579.36,246.02,7.38,0.012432,False
LLY,2025-08-04,2025-08-06,3333.33,3320.80,-12.54,-0.38,0.009960,False
AVGO,2025-08-04,2025-08-08,3333.33,3456.75,123.42,3.70,0.017247,False
DE,2025-08-04,2025-08-15,3333.33,3184.40,-148.93,-4.47,0.015968,False
CVX,2025-08-04,2025-08-20,3333.33,3390.14,56.81,1.70,-0.001248,False
LULU,2025-08-05,2025-08-06,3333.33,3335.91,2.58,0.08,-0.001864,False
MSFT,2025-08-05,2025-08-06,3333.33,3298.76,-34.57,-1.04,-0.015574,False
COP,2025-08-05,2025-08-06,3333.33,3379.80,46.47,1.39,0.000484,False
NVDA,2025-08-05,2025-08-07,3333.33,3365.52,32.19,0.97,-0.006735,False
EOG,2025-08-05,2025-08-08,3333.33,3309.52,-23.82,-0.71,0.004302,False
MA,2025-08-05,2025-08-08,3333.33,3304.25,-29.08,-0.87,-0.005310,False
TTWO,2025-08-05,2025-08-11,3333.33,3243.73,-89.61,-2.69,-0.001025,False
UNH,2025-08-05,2025-08-11,3333.33,3491.63,158.30,4.75,0.036766,False
FDX,2025-08-05,2025-08-13,3333.33,3500.32,166.99,5.01,0.019383,False
SPOT,2025-08-05,2025-08-19,3333.33,3637.43,304.09,9.12,-0.010426,False
COST,2025-08-05,2025-08-25,3333.33,3344.16,10.83,0.32,-0.006892,False
IONQ,2025-08-06,2025-08-07,3333.33,3003.45,-329.88,-9.90,-0.050767,False
ROK,2025-08-06,2025-08-07,3333.33,3347.25,13.91,0.42,-0.009255,False
BKSY,2025-08-06,2025-08-08,3333.33,3119.23,-214.10,-6.42,-0.028071,False
AMZN,2025-08-06,2025-08-14,3333.33,3508.68,175.35,5.26,0.031521,False
TSM,2025-08-06,2025-08-19,3333.33,3448.49,115.16,3.45,0.001307,False
PLTR,2025-08-07,2025-08-08,3333.33,3395.11,61.77,1.85,0.005920,False
CCO.TO,2025-08-07,2025-08-11,3333.33,3326.48,-6.85,-0.21,-0.004280,False
AAPL,2025-08-07,2025-08-11,3333.33,3462.74,129.41,3.88,0.004801,False
COP,2025-08-07,2025-08-11,3333.33,3415.95,82.61,2.48,0.005400,False
AMT,2025-08-07,2025-08-11,3333.33,3291.01,-42.32,-1.27,0.004629,False
LULU,2025-08-07,2025-08-12,3333.33,3188.86,-144.48,-4.33,-0.029804,False
SCHD,2025-08-07,2025-08-14,3333.33,3388.50,55.17,1.65,-0.001351,False
LMT,2025-08-08,2025-08-11,3333.33,3297.11,-36.23,-1.09,-0.011643,False
MSFT,2025-08-08,2025-08-13,3333.33,3386.23,52.90,1.59,-0.000935,False
BBD-B.TO,2025-08-08,2025-08-13,3333.33,3401.91,68.57,2.06,-0.023337,False
PHM,2025-08-08,2025-08-14,3333.33,3476.04,142.71,4.28,0.004880,False
DUK,2025-08-08,2025-08-29,3333.33,3273.68,-59.66,-1.79,-0.004684,False
PGR,2025-08-11,2025-08-12,3333.33,3325.46,-7.88,-0.24,-0.003724,False
PLTR,2025-08-11,2025-08-12,3333.33,3305.05,-28.28,-0.85,-0.018169,False
WMT,2025-08-11,2025-08-12,3333.33,3343.40,10.07,0.30,0.000259,False
BA,2025-08-11,2025-08-12,3333.33,3306.60,-26.73,-0.80,-0.011892,False
PCG,2025-08-11,2025-08-13,3333.33,3439.55,106.22,3.19,0.009620,False
IP,2025-08-11,2025-08-13,3333.33,3387.56,54.22,1.63,-0.009836,False
MA,2025-08-11,2025-08-25,3333.33,3447.79,114.45,3.43,-0.002122,False
BLK,2025-08-11,2025-09-03,3333.33,3301.81,-31.52,-0.95,0.002235,False
GOOG,2025-08-12,2025-08-13,3333.33,3375.78,42.45,1.27,0.009114,False
NVDA,2025-08-12,2025-08-13,3333.33,3327.77,-5.56,-0.17,0.000981,False
AAPL,2025-08-12,2025-08-13,3333.33,3373.42,40.09,1.20,0.006445,False
COP,2025-08-12,2025-08-13,3333.33,3333.65,0.32,0.01,0.001919,False
CCO.TO,2025-08-12,2025-08-14,3333.33,3269.96,-63.38,-1.90,0.011273,False
ROK,2025-08-12,2025-08-14,3333.33,3509.94,176.60,5.30,0.023961,False
JNJ,2025-08-12,2025-08-14,3333.33,3338.68,5.34,0.16,-0.006308,False
GS,2025-08-12,2025-08-18,3333.33,3350.43,17.09,0.51,0.021994,False
AMD,2025-08-12,2025-08-20,3333.33,3172.94,-160.39,-4.81,0.008507,False
MU,2025-08-12,2025-08-21,3333.33,3147.80,-185.53,-5.57,0.022047,False
ADBE,2025-08-12,2025-08-25,3333.33,3591.55,258.21,7.75,0.013097,False
IONQ,2025-08-13,2025-08-14,3333.33,3143.73,-189.60,-5.69,-0.042242,False
LMT,2025-08-13,2025-08-14,3333.33,3356.87,23.53,0.71,0.020157,False
AVGO,2025-08-13,2025-08-15,3333.33,3278.91,-54.42,-1.63,-0.021864,False
AMAT,2025-08-13,2025-08-18,3333.33,2892.21,-441.12,-13.23,0.001087,False
TTWO,2025-08-13,2025-08-19,3333.33,3318.09,-15.24,-0.46,0.010952,False
QCOM,2025-08-13,2025-08-20,3333.33,3380.45,47.11,1.41,0.015302,False
XOM,2025-08-13,2025-08-21,3333.33,3430.08,96.75,2.90,0.013543,False
V,2025-08-13,2025-08-27,3333.33,3455.99,122.65,3.68,0.014927,False
PGR,2025-08-13,2025-09-08,3333.33,3319.21,-14.12,-0.42,0.016724,False
MSFT,2025-08-14,2025-08-15,3333.33,3334.54,1.21,0.04,-0.000138,False
GOOG,2025-08-14,2025-08-15,3333.33,3364.71,31.38,0.94,0.005491,False
AAPL,2025-08-14,2025-08-15,3333.33,3332.57,-0.76,-0.02,-0.004852,False
BBD-B.TO,2025-08-14,2025-08-19,3333.33,3243.26,-90.08,-2.70,-0.018916,False
PAYC,2025-08-14,2025-08-19,3333.33,3412.35,79.02,2.37,-0.012073,False
RGTI,2025-08-14,2025-08-20,3333.33,3011.10,-322.24,-9.67,0.064273,False
