fast_len,slow_len,atr_len,atr_mult,stop_loss_pct,avg_return_pct,avg_sharpe,avg_max_drawdown,total_trades,avg_win_rate,stock_win_rate,stocks_tested,winning_stocks
7,100,14,4.0,0.05,35.798940040664924,0.160896795104325,20.44846197343579,40,31.41025641025641,69.23076923076923,13,9
7,100,14,4.0,0.1,41.9679883933507,0.3572860731267775,20.924322920563846,38,34.48717948717949,76.92307692307693,13,10
7,100,14,4.0,0.15,44.65620327871232,0.4159023926403847,21.792485843299843,39,37.05128205128205,76.92307692307693,13,10
7,100,20,2.0,0.05,10.557393290028703,-2.9896965956185295,15.086855556500252,41,33.97435897435897,61.53846153846154,13,8
7,100,20,2.0,0.1,8.250486775637807,-3.0052727369788834,16.097641712111567,40,34.48717948717949,61.53846153846154,13,8
7,100,20,2.0,0.15,8.250486775637807,-3.0052727369788834,16.097641712111567,40,34.48717948717949,61.53846153846154,13,8
7,100,20,3.0,0.05,26.026605595332555,-0.10938973959560086,18.740974966576797,41,28.2051282051282,61.53846153846154,13,8
7,100,20,3.0,0.1,31.74263102511079,0.15787997878130167,19.56325838655466,41,37.05128205128205,76.92307692307693,13,10
7,100,20,3.0,0.15,31.243738830969594,0.0792349622099045,19.903962283141688,41,37.05128205128205,76.92307692307693,13,10
7,100,20,3.5,0.05,30.118355429469226,0.05570401977535939,19.803789440331933,41,32.05128205128205,69.23076923076923,13,9
7,100,20,3.5,0.1,36.52825210630803,0.2495290038791273,20.670136409888816,39,35.128205128205124,76.92307692307693,13,10
7,100,20,3.5,0.15,39.87167083038689,-0.23628523851464037,21.20386464785615,40,37.69230769230769,69.23076923076923,13,9
7,100,20,4.0,0.05,31.993976303818588,0.1366476349344168,20.693614437945545,41,32.69230769230769,69.23076923076923,13,9
7,100,20,4.0,0.1,38.437368736054204,0.3365993388258441,21.30320397527583,39,35.76923076923077,76.92307692307693,13,10
7,100,20,4.0,0.15,41.0393354031493,0.38805292352389115,22.170299026305916,40,38.33333333333333,76.92307692307693,13,10
10,15,7,2.0,0.05,43.42009006180827,0.46144645578864585,27.32339161040905,169,40.851765127783224,76.92307692307693,13,10
10,15,7,2.0,0.1,48.815536172920325,0.5301582229889108,30.18608160616125,158,43.74702220856067,84.61538461538461,13,11
10,15,7,2.0,0.15,47.62915276048582,0.5208095409419564,30.0699470402523,157,43.49061195215041,84.61538461538461,13,11
10,15,7,3.0,0.05,41.25024989963607,0.28210302119392056,31.294429564684165,137,34.907133464825776,76.92307692307693,13,10
10,15,7,3.0,0.1,49.03532964673139,0.4188661260980236,33.89372754679013,124,38.61499611499612,84.61538461538461,13,11
10,15,7,3.0,0.15,41.913526262931356,0.3282971897411337,35.62848649657194,122,39.506327006327005,84.61538461538461,13,11
10,15,7,3.5,0.05,44.957182667857474,0.24416058391486997,31.50652751165379,129,34.21210200056353,76.92307692307693,13,10
10,15,7,3.5,0.1,45.97550916073438,0.3491765299185525,35.403302891373805,113,36.59756909756909,84.61538461538461,13,11
10,15,7,3.5,0.15,38.32504449781315,0.27509677800475063,37.412420204087965,110,37.65984015984016,84.61538461538461,13,11
10,15,7,4.0,0.05,74.30091107397551,0.26019379235721557,32.0346159258873,119,33.36397576782192,76.92307692307693,13,10
10,15,7,4.0,0.1,63.173474133006486,0.3609269344454094,36.0216247545377,103,36.41552891552892,76.92307692307693,13,10
10,15,7,4.0,0.15,58.31377272627923,0.3241548287271993,37.86980923068323,99,37.65984015984016,76.92307692307693,13,10
10,15,10,2.0,0.05,40.622068117414685,0.43327542799591384,27.78368493017296,170,39.8261241021422,76.92307692307693,13,10
10,15,10,2.0,0.1,40.84693945767781,0.5077365081580892,31.19347586999781,159,42.35508081661928,84.61538461538461,13,11
10,15,10,2.0,0.15,38.03897031080259,0.48195084853301284,31.88916761337034,159,42.35508081661928,84.61538461538461,13,11
10,15,10,3.0,0.05,43.466271696308915,0.296281680098116,31.367717640080688,136,36.78090072320842,76.92307692307693,13,10
10,15,10,3.0,0.1,50.63488592710296,0.4461578867515007,34.20033565560066,123,40.5963480963481,84.61538461538461,13,11
10,15,10,3.0,0.15,43.55284730351422,0.3522659673033472,35.880208524281066,121,41.48767898767899,84.61538461538461,13,11
10,15,10,3.5,0.05,44.945659611827196,0.24665287665118146,31.639619888886724,131,34.662933220625526,76.92307692307693,13,10
10,15,10,3.5,0.1,46.24137453507943,0.38358283590565045,35.37849070291537,116,37.45781995781996,84.61538461538461,13,11
10,15,10,3.5,0.15,40.70200556102648,0.33259769054026517,37.06664996634958,111,39.266011766011765,84.61538461538461,13,11
10,15,10,4.0,0.05,73.25940548647874,0.27898598995720997,32.41485487437537,118,33.171668075514226,76.92307692307693,13,10
10,15,10,4.0,0.1,61.365262832800106,0.37257042616316427,36.39021739141178,103,35.83277833277833,76.92307692307693,13,10
10,15,10,4.0,0.15,56.418006794373476,0.3409537831527182,38.30523933573076,99,38.35914085914086,76.92307692307693,13,10
10,15,14,2.0,0.05,44.84331235515668,0.42614942032881614,27.848721566529775,170,38.677566777114286,76.92307692307693,13,10
10,15,14,2.0,0.1,45.362316551828144,0.5179605386168153,31.264293134951735,159,41.17923742923743,84.61538461538461,13,11
10,15,14,2.0,0.15,38.85659402175659,0.47148635032201874,32.78769601885908,159,41.17923742923743,84.61538461538461,13,11
10,15,14,3.0,0.05,67.01312883575994,0.37363376267358045,30.365869634663174,134,38.36702827087442,76.92307692307693,13,10
10,15,14,3.0,0.1,51.26404974240392,0.428323710828265,34.05859662373728,123,39.78243978243979,84.61538461538461,13,11
10,15,14,3.0,0.15,46.855541577922736,0.3746932986809754,35.835539989745186,121,41.36557886557887,84.61538461538461,13,11
10,15,14,3.5,0.05,44.11841519254638,0.2493525763793008,31.94384891108101,130,36.51580257349488,76.92307692307693,13,10
10,15,14,3.5,0.1,47.33872211925414,0.40645900451743455,35.48162567877688,114,38.77650127650127,84.61538461538461,13,11
10,15,14,3.5,0.15,41.134050409844804,0.3365861149313375,37.415455326552234,109,40.58469308469308,84.61538461538461,13,11
10,15,14,4.0,0.05,58.06809094372603,0.253250663772134,32.35207619632046,118,33.171668075514226,76.92307692307693,13,10
10,15,14,4.0,0.1,53.91453950122018,0.37915087971539685,36.00455228970895,102,37.21139971139971,76.92307692307693,13,10
10,15,14,4.0,0.15,44.431194129873546,0.3095510915452898,38.6935748324037,99,38.35914085914086,76.92307692307693,13,10
10,15,20,2.0,0.05,36.63012906153038,0.3851300309040411,28.060310180268978,172,38.76363455548976,76.92307692307693,13,10
10,15,20,2.0,0.1,38.09472324749122,0.5235955969904119,30.782529120267192,160,41.593918901611204,84.61538461538461,13,11
10,15,20,2.0,0.15,30.662377209773243,0.4522317804629712,32.090802267245174,158,40.85075181229028,84.61538461538461,13,11
10,15,20,3.0,0.05,62.486350229918564,0.32674382687319004,30.55071225100719,134,38.815511411665256,76.92307692307693,13,10
10,15,20,3.0,0.1,56.5321482695443,0.46611790495096883,33.78406850324672,121,41.700799200799196,84.61538461538461,13,11
10,15,20,3.0,0.15,34.86774592618393,0.3606152016696293,36.14707672469349,120,40.94377844377845,84.61538461538461,13,11
10,15,20,3.5,0.05,55.03372195487551,0.28047609990235045,31.73767168664421,127,37.217878275570584,76.92307692307693,13,10
10,15,20,3.5,0.1,51.45903496891258,0.4273970474509271,35.24272521376856,110,40.69458319458319,84.61538461538461,13,11
10,15,20,3.5,0.15,42.44176746122957,0.324315568419621,37.884475073841195,106,42.0987345987346,76.92307692307693,13,10
10,15,20,4.0,0.05,48.84702205014669,0.2383903506154857,32.04179152803127,124,35.82734573119188,76.92307692307693,13,10
10,15,20,4.0,0.1,42.68076950490373,0.3592942751994037,36.69841005011593,105,38.45543345543345,76.92307692307693,13,10
10,15,20,4.0,0.15,42.267304227718505,0.24627459600995388,39.346292909267284,103,39.19524919524919,76.92307692307693,13,10
10,18,7,2.0,0.05,40.1821958676956,0.43168148326975664,25.68406738645162,151,40.608451377682144,84.61538461538461,13,11
10,18,7,2.0,0.1,39.927453910225545,0.31376113322575916,30.566057301875386,144,43.71974179666488,76.92307692307693,13,10
10,18,7,2.0,0.15,40.66328397587942,0.301155653144208,30.323837109348343,143,44.015599784830556,76.92307692307693,13,10
10,18,7,3.0,0.05,40.93256019951233,0.3826815946514899,29.16079028325297,124,36.623099123099124,76.92307692307693,13,10
10,18,7,3.0,0.1,35.263816837417025,0.40481907826355684,33.13811178073972,114,40.45621045621045,76.92307692307693,13,10
10,18,7,3.0,0.15,39.67796602008332,0.42643028627958424,34.007232952275004,112,41.233211233211236,76.92307692307693,13,10
10,18,7,3.5,0.05,42.36802903009967,0.32876709064599186,29.589966496525644,114,36.54567654567655,76.92307692307693,13,10
10,18,7,3.5,0.1,33.99158036730445,0.328877230068155,34.44856836860995,107,39.83349983349983,76.92307692307693,13,10
10,18,7,3.5,0.15,36.79244447989497,0.29660313565329416,36.03384064073586,103,40.866910866910864,76.92307692307693,13,10
10,18,7,4.0,0.05,48.80119466654223,0.3284461248520634,31.010025670344856,107,33.747086247086244,69.23076923076923,13,9
10,18,7,4.0,0.1,39.124092031529884,0.3686533976733236,36.23027581326765,99,37.17476967476967,76.92307692307693,13,10
10,18,7,4.0,0.15,37.602008870764266,0.332579016768823,37.13296565417385,92,38.904151404151406,84.61538461538461,13,11
10,18,10,2.0,0.05,35.38267494298284,0.4291285068951609,25.691856632409536,149,40.70724147647225,84.61538461538461,13,11
10,18,10,2.0,0.1,33.80749990004431,0.2929211182821732,30.7433487995212,144,44.36076743769051,76.92307692307693,13,10
10,18,10,2.0,0.15,33.22236848592431,0.27710276917943777,30.939125830715568,143,44.6566254258562,76.92307692307693,13,10
10,18,10,3.0,0.05,41.2662430976702,0.39234239132594845,28.971579357684234,124,37.384559884559884,76.92307692307693,13,10
10,18,10,3.0,0.1,36.482393469758385,0.4266259751021494,33.0113457047613,113,41.63142413142413,84.61538461538461,13,11
10,18,10,3.0,0.15,40.35225924370202,0.43792850843951264,34.19575502490866,111,42.40842490842491,84.61538461538461,13,11
10,18,10,3.5,0.05,44.60266917063312,0.343175388358092,30.14083271770568,116,38.3039183039183,76.92307692307693,13,10
10,18,10,3.5,0.1,36.584850592829355,0.3700928626064928,34.91281293690785,108,41.32312132312132,76.92307692307693,13,10
10,18,10,3.5,0.15,40.88303733373455,0.3465418578858327,35.896601628562095,103,42.82661782661782,76.92307692307693,13,10
10,18,10,4.0,0.05,49.743646104388134,0.34777005313122084,31.121472661020587,106,33.1976356976357,69.23076923076923,13,9
10,18,10,4.0,0.1,39.459502860194036,0.3607894931626499,36.37039340167233,98,37.944000444000444,76.92307692307693,13,10
10,18,10,4.0,0.15,37.859524470980745,0.33043964050601754,37.3349102231479,91,39.673382173382166,84.61538461538461,13,11
10,18,14,2.0,0.05,37.94760860148965,0.4173460233220798,26.185407118561265,150,39.780475934322084,84.61538461538461,13,11
10,18,14,2.0,0.1,39.59636124106107,0.33595280199655686,30.793085442295578,145,43.98097628866859,76.92307692307693,13,10
10,18,14,2.0,0.15,36.11567637672344,0.31175973415073943,31.851754777694353,144,44.27683427683428,76.92307692307693,13,10
10,18,14,3.0,0.05,46.77299367299406,0.4162317779525463,29.047836519963084,121,39.04567654567654,76.92307692307693,13,10
10,18,14,3.0,0.1,39.55885237255781,0.44397999009957856,32.70647120632099,113,42.07708957708958,84.61538461538461,13,11
10,18,14,3.0,0.15,35.87895595124444,0.43741812181273165,34.044201894114515,111,42.76862026862027,84.61538461538461,13,11
10,18,14,3.5,0.05,44.46714304327658,0.3576007293069003,30.243979432412313,116,37.57131757131757,76.92307692307693,13,10
10,18,14,3.5,0.1,36.22333524460418,0.381180730995967,34.77941107616612,107,42.092352092352094,76.92307692307693,13,10
10,18,14,3.5,0.15,39.94087600741099,0.31110005991673506,35.9507675757453,102,43.595848595848594,69.23076923076923,13,9
10,18,14,4.0,0.05,50.19931105723578,0.3463300997649943,31.123115247890038,106,33.1976356976357,69.23076923076923,13,9
10,18,14,4.0,0.1,39.5620192212249,0.3362507643527825,36.30252116442347,98,37.944000444000444,76.92307692307693,13,10
10,18,14,4.0,0.15,37.846559092087645,0.31396124291698946,37.22441070428567,91,39.673382173382166,84.61538461538461,13,11
10,18,20,2.0,0.05,32.033067582627226,0.393620310078557,25.833372620805605,150,39.19593227285535,84.61538461538461,13,11
10,18,20,2.0,0.1,32.0375976930827,0.261755059479891,30.33851026123491,145,41.9840842917766,76.92307692307693,13,10
10,18,20,2.0,0.15,26.93302426133409,0.21223683995793838,31.404222523063773,143,42.066267066267066,76.92307692307693,13,10
10,18,20,3.0,0.05,45.74577809828938,0.3715325373969709,29.214075033757755,121,39.15806415806416,76.92307692307693,13,10
10,18,20,3.0,0.1,38.669882940900756,0.40478715335629645,32.84463319816735,113,42.22444222444222,84.61538461538461,13,11
10,18,20,3.0,0.15,42.97790970743013,0.4423430214021621,34.05355016275793,111,42.915972915972915,84.61538461538461,13,11
10,18,20,3.5,0.05,42.94329285905605,0.3416236078002829,30.743116147734835,115,38.12076812076812,76.92307692307693,13,10
10,18,20,3.5,0.1,42.210563305327824,0.36207602114917875,35.416121430873886,106,42.64180264180264,76.92307692307693,13,10
10,18,20,3.5,0.15,30.664842532049953,0.2173814649225649,37.02291937798357,100,44.35897435897436,69.23076923076923,13,9
10,18,20,4.0,0.05,43.47059107022884,0.3193561378766727,31.280277064907693,112,37.226939726939726,69.23076923076923,13,9
10,18,20,4.0,0.1,34.471350939685756,0.31309005043526184,36.73524846654889,103,41.704684204684206,76.92307692307693,13,10
10,18,20,4.0,0.15,32.58317775906564,0.2734926592416871,37.8074126256655,96,43.46459096459096,84.61538461538461,13,11
10,26,7,2.0,0.05,44.66654182534838,0.3685200380256904,22.265809684838374,113,41.175491175491175,84.61538461538461,13,11
10,26,7,2.0,0.1,38.10359438870987,0.23823581910437913,25.560068672178467,110,42.42979242979243,84.61538461538461,13,11
10,26,7,2.0,0.15,38.10359438870987,0.23823581910437913,25.560068672178467,110,42.42979242979243,84.61538461538461,13,11
10,26,7,3.0,0.05,37.2603651134994,0.37640007414733945,25.857521539125777,101,40.63492063492063,76.92307692307693,13,10
10,26,7,3.0,0.1,40.27106841990018,0.43522915531822226,28.86008830560843,96,45.83333333333333,84.61538461538461,13,11
10,26,7,3.0,0.15,47.093748507356516,0.5307146015336449,28.637976653695823,93,47.98534798534798,84.61538461538461,13,11
10,26,7,3.5,0.05,45.93810520912178,0.4139733581217414,26.858108387291228,94,38.56532356532357,84.61538461538461,13,11
10,26,7,3.5,0.1,45.22696601440071,0.43485923773313917,30.325126386953688,86,43.589743589743584,84.61538461538461,13,11
10,26,7,3.5,0.15,51.92755771062639,0.5325171025782494,29.824813270773745,83,45.77838827838828,84.61538461538461,13,11
10,26,7,4.0,0.05,41.59236523820549,0.35300319224227567,29.566234978530254,89,33.589743589743584,84.61538461538461,13,11
10,26,7,4.0,0.1,51.08644506997919,0.4095142424922562,32.364217784120186,80,40.65934065934066,76.92307692307693,13,10
10,26,7,4.0,0.15,55.4694369962236,0.4286608450965513,32.259972178115895,76,41.74908424908425,76.92307692307693,13,10
10,26,10,2.0,0.05,34.13845135552604,0.38027054516354963,22.487850893622294,112,40.74814074814075,84.61538461538461,13,11
10,26,10,2.0,0.1,31.48305822917266,0.28842160776363535,25.45432395950331,111,42.84188034188034,84.61538461538461,13,11
10,26,10,2.0,0.15,31.48305822917266,0.28842160776363535,25.45432395950331,111,42.84188034188034,84.61538461538461,13,11
10,26,10,3.0,0.05,34.6058596957823,0.37969319797896617,25.82961893724592,100,40.8028083028083,84.61538461538461,13,11
10,26,10,3.0,0.1,39.884193643264226,0.43196987813547233,28.429147775835254,94,46.61172161172161,76.92307692307693,13,10
10,26,10,3.0,0.15,46.046596912811914,0.541498304817631,28.17511441476379,93,48.80952380952381,84.61538461538461,13,11
10,26,10,3.5,0.05,45.57435991440414,0.4132097581834654,26.954718734078565,95,38.382173382173384,84.61538461538461,13,11
10,26,10,3.5,0.1,43.812035827762244,0.46212376115289966,30.42445328500282,86,43.360805860805854,84.61538461538461,13,11
10,26,10,3.5,0.15,50.697811776800236,0.5545474733554324,29.918276542339534,83,45.54945054945055,84.61538461538461,13,11
10,26,10,4.0,0.05,42.545478474595036,0.38741375214652635,29.51338012602673,88,34.13919413919414,84.61538461538461,13,11
10,26,10,4.0,0.1,51.298858961918185,0.40766552168447995,32.891755192967196,79,41.81318681318681,76.92307692307693,13,10
10,26,10,4.0,0.15,53.74132139502721,0.4236330068508622,33.22873035564065,75,42.9029304029304,76.92307692307693,13,10
10,26,14,2.0,0.05,34.026237834475815,0.3675674304663929,22.767729026507233,111,39.069264069264065,84.61538461538461,13,11
10,26,14,2.0,0.1,31.377487008654857,0.2751255657911577,25.734202092388248,110,41.163003663003664,84.61538461538461,13,11
10,26,14,2.0,0.15,31.377487008654857,0.2751255657911577,25.734202092388248,110,41.163003663003664,84.61538461538461,13,11
10,26,14,3.0,0.05,40.93798438480779,0.43512302813771125,25.18419402397996,100,39.993894993895,84.61538461538461,13,11
10,26,14,3.0,0.1,55.23582835536565,0.520183150846545,27.262060897418483,95,45.146520146520146,84.61538461538461,13,11
10,26,14,3.0,0.15,58.701667018026676,0.5997346587683435,27.186817711583988,93,46.61172161172161,84.61538461538461,13,11
10,26,14,3.5,0.05,45.81293747324951,0.4479331955666022,26.205448186424398,94,39.89316239316239,84.61538461538461,13,11
10,26,14,3.5,0.1,43.65339930453085,0.44797034528323504,30.40435969730339,85,45.83333333333333,84.61538461538461,13,11
10,26,14,3.5,0.15,49.38382317544853,0.553428716975894,30.233332280205534,82,47.98534798534798,84.61538461538461,13,11
10,26,14,4.0,0.05,42.8523541058181,0.390156720995496,29.40826627699016,88,34.13919413919414,84.61538461538461,13,11
10,26,14,4.0,0.1,51.45045238640936,0.4098890566516988,32.89250836017633,79,41.81318681318681,76.92307692307693,13,10
10,26,14,4.0,0.15,53.95896294363902,0.43958103912974233,33.21857151188725,75,42.9029304029304,76.92307692307693,13,10
10,26,20,2.0,0.05,30.476881527281765,0.3281393838571697,22.825465434960684,111,39.069264069264065,84.61538461538461,13,11
10,26,20,2.0,0.1,28.093320908135237,0.2175651761360437,25.61391926014663,110,41.163003663003664,84.61538461538461,13,11
10,26,20,2.0,0.15,28.093320908135237,0.2175651761360437,25.61391926014663,110,41.163003663003664,84.61538461538461,13,11
10,26,20,3.0,0.05,36.91857697748732,0.36524104256165,25.77074409002183,100,39.0997890997891,84.61538461538461,13,11
10,26,20,3.0,0.1,51.26175906520451,0.471639553658049,28.325346728184478,95,44.14529914529915,76.92307692307693,13,10
10,26,20,3.0,0.15,54.793097629270285,0.5504392533176933,28.265501309945616,93,45.61050061050061,76.92307692307693,13,10
10,26,20,3.5,0.05,34.45038077511062,0.4023173794755635,27.22410318593222,93,39.2063492063492,84.61538461538461,13,11
10,26,20,3.5,0.1,41.47626344379431,0.44323372751732165,30.74870658004416,85,45.83333333333333,84.61538461538461,13,11
10,26,20,3.5,0.15,46.468494779898464,0.5448569912160377,30.5520113348435,82,47.98534798534798,84.61538461538461,13,11
10,26,20,4.0,0.05,37.45536998787,0.37849014299125905,29.181694177430053,91,36.7032967032967,84.61538461538461,13,11
10,26,20,4.0,0.1,45.591507763294764,0.4367580690707956,32.471910426548625,82,44.54212454212454,76.92307692307693,13,10
10,26,20,4.0,0.15,47.56166240657964,0.4781545249838333,32.7986368894179,78,45.63186813186813,76.92307692307693,13,10
10,50,7,2.0,0.05,18.076955010054824,-0.0015532751249949068,17.058449194249956,69,44.688644688644686,61.53846153846154,13,8
10,50,7,2.0,0.1,23.419908323235582,0.27477116199000035,20.41443130411511,69,49.17582417582417,76.92307692307693,13,10
10,50,7,2.0,0.15,23.212977440855028,0.2792374679643751,20.597685252620217,69,49.17582417582417,76.92307692307693,13,10
10,50,7,3.0,0.05,38.99422040051037,0.17357944731591932,20.741426803921964,67,44.08424908424908,76.92307692307693,13,10
10,50,7,3.0,0.1,42.7973033905143,0.4668648938301131,23.706818360264045,66,54.72527472527473,92.3076923076923,13,12
10,50,7,3.0,0.15,41.7080235018498,0.44247601812629794,23.976926460667492,66,54.72527472527473,92.3076923076923,13,12
10,50,7,3.5,0.05,44.498617589810564,0.27064176568480575,22.270365964359016,67,39.340659340659336,76.92307692307693,13,10
10,50,7,3.5,0.1,48.70268279433072,0.5022344362773249,24.786095303883997,65,48.44322344322344,92.3076923076923,13,12
10,50,7,3.5,0.15,47.682527691397006,0.4729613217692965,25.037500788169627,65,48.44322344322344,92.3076923076923,13,12
10,50,7,4.0,0.05,50.940455239458615,0.24244078718995057,22.82240377342584,61,37.527472527472526,76.92307692307693,13,10
10,50,7,4.0,0.1,51.20675437415998,0.5327444407372677,25.417203092792025,59,46.63003663003663,92.3076923076923,13,12
10,50,7,4.0,0.15,50.16984551474304,0.5046315323451753,25.660982656255342,59,46.63003663003663,92.3076923076923,13,12
10,50,10,2.0,0.05,15.833550388296402,-0.04800219202232741,17.354382886433793,69,44.688644688644686,61.53846153846154,13,8
10,50,10,2.0,0.1,16.793311914197595,0.18476433712517318,20.493114774822065,69,49.17582417582417,76.92307692307693,13,10
10,50,10,2.0,0.15,16.586381031817037,0.18923064309954793,20.676368723327172,69,49.17582417582417,76.92307692307693,13,10
10,50,10,3.0,0.05,39.29745114823269,0.1831304138291892,20.573603276030305,66,42.93040293040293,76.92307692307693,13,10
10,50,10,3.0,0.1,43.079536094250365,0.47182670772157737,23.54744805459067,65,53.57142857142857,92.3076923076923,13,12
10,50,10,3.0,0.15,41.99767882237159,0.4478755126419604,23.817556154994115,65,53.57142857142857,92.3076923076923,13,12
10,50,10,3.5,0.05,45.54281903869127,0.28217096259260677,21.686431639478908,67,39.340659340659336,76.92307692307693,13,10
10,50,10,3.5,0.1,49.579245471860865,0.5033760274581716,24.6252087632992,65,48.44322344322344,92.3076923076923,13,12
10,50,10,3.5,0.15,48.559090368927144,0.47410291295014306,24.87661424758483,65,48.44322344322344,92.3076923076923,13,12
10,50,10,4.0,0.05,53.60235750507461,0.2991325727665519,22.673458339637644,61,37.527472527472526,76.92307692307693,13,10
10,50,10,4.0,0.1,53.53961495474778,0.5965314088896679,25.415007518312418,59,46.63003663003663,92.3076923076923,13,12
10,50,10,4.0,0.15,52.497321798221066,0.5709797633299356,25.65878708177573,59,46.63003663003663,92.3076923076923,13,12
10,50,14,2.0,0.05,22.82877259675486,0.13369582579474817,17.398156002420066,69,44.688644688644686,69.23076923076923,13,9
10,50,14,2.0,0.1,22.736195620799176,0.2607832879085004,20.231425172347066,69,49.17582417582417,84.61538461538461,13,11
10,50,14,2.0,0.15,22.529264738418615,0.26524959388287517,20.414679120852174,69,49.17582417582417,84.61538461538461,13,11
10,50,14,3.0,0.05,44.67832254676822,0.22525312796935062,20.571523681541045,66,40.366300366300365,76.92307692307693,13,10
10,50,14,3.0,0.1,48.76342188202378,0.5158083090351913,23.65192740291099,66,50.238095238095234,92.3076923076923,13,12
10,50,14,3.0,0.15,47.72592527593426,0.4907171557590209,23.914771768430096,66,50.238095238095234,92.3076923076923,13,12
10,50,14,3.5,0.05,49.32459937363218,0.3489522741867355,21.408970442935033,66,40.494505494505496,76.92307692307693,13,10
10,50,14,3.5,0.1,52.555176748569124,0.5707439778169573,24.363816703603643,64,49.59706959706959,92.3076923076923,13,12
10,50,14,3.5,0.15,51.53502164563541,0.5414708633089289,24.615222187889273,64,49.59706959706959,92.3076923076923,13,12
10,50,14,4.0,0.05,53.80022702092726,0.29840449870990315,22.673458339637644,61,37.527472527472526,76.92307692307693,13,10
10,50,14,4.0,0.1,53.95395615840958,0.6017281863321752,25.415007518312418,59,46.63003663003663,92.3076923076923,13,12
10,50,14,4.0,0.15,52.87235612971975,0.5825616078023254,25.684799076125646,59,46.63003663003663,92.3076923076923,13,12
10,50,20,2.0,0.05,21.04502418942969,0.12057012006379868,17.483359135049668,69,44.688644688644686,69.23076923076923,13,9
10,50,20,2.0,0.1,25.332039322567308,0.1976423494810917,20.33102654398763,69,50.45787545787546,84.61538461538461,13,11
10,50,20,2.0,0.15,25.332039322567308,0.1976423494810917,20.33102654398763,69,50.45787545787546,84.61538461538461,13,11
10,50,20,3.0,0.05,43.189814645063,0.2077213973049929,20.10969534378362,66,40.366300366300365,76.92307692307693,13,10
10,50,20,3.0,0.1,47.323190875694905,0.4724190463736536,23.137716771443632,66,50.238095238095234,92.3076923076923,13,12
10,50,20,3.0,0.15,46.48271731507188,0.41441118350975614,23.39860592557388,66,50.238095238095234,84.61538461538461,13,11
10,50,20,3.5,0.05,48.9860897699851,0.3551155763961624,21.60071822211285,65,39.94505494505494,76.92307692307693,13,10
10,50,20,3.5,0.1,52.1986822440807,0.5749750490529382,24.560451200485986,63,49.047619047619044,92.3076923076923,13,12
10,50,20,3.5,0.15,51.17852714114698,0.5457019345449098,24.811856684771616,63,49.047619047619044,92.3076923076923,13,12
10,50,20,4.0,0.05,48.30178093212477,0.2536006289136694,23.03407793858905,63,39.57875457875458,76.92307692307693,13,10
10,50,20,4.0,0.1,51.08270344421622,0.57665105331989,25.603749488921103,61,48.68131868131867,92.3076923076923,13,12
10,50,20,4.0,0.15,50.00677108709529,0.5583813218280842,25.869728086323178,61,48.68131868131867,92.3076923076923,13,12
10,100,7,2.0,0.05,13.372964764920257,-0.29087958106457357,11.762163003897781,33,35.256410256410255,69.23076923076923,13,9
10,100,7,2.0,0.1,11.959179477526273,-0.3358526387159225,12.66717930647506,33,35.256410256410255,61.53846153846154,13,8
10,100,7,2.0,0.15,11.959179477526273,-0.3358526387159225,12.66717930647506,33,35.256410256410255,61.53846153846154,13,8
10,100,7,3.0,0.05,12.740126927571815,-0.22301337175506403,16.539951265578694,33,33.97435897435897,61.53846153846154,13,8
10,100,7,3.0,0.1,21.4260634836096,-0.13622131204659152,17.43382072174397,33,35.8974358974359,61.53846153846154,13,8
10,100,7,3.0,0.15,23.898937604185566,-0.1221213545486174,16.93276671784341,33,35.8974358974359,61.53846153846154,13,8
10,100,7,3.5,0.05,12.790668570043342,-0.24374300478997582,17.626359530793145,33,33.97435897435897,61.53846153846154,13,8
10,100,7,3.5,0.1,26.95844865924404,0.07334943060600801,18.072752096488824,33,35.8974358974359,69.23076923076923,13,9
10,100,7,3.5,0.15,28.609554540287267,0.047526614867820054,18.41210391938421,33,35.8974358974359,69.23076923076923,13,9
10,100,7,4.0,0.05,19.506611059040388,0.1254516606221069,16.263430789408197,32,33.97435897435897,69.23076923076923,13,9
10,100,7,4.0,0.1,34.13026374116711,0.4070996816358286,17.371833289811725,32,36.53846153846154,76.92307692307693,13,10
10,100,7,4.0,0.15,36.00024248774049,0.3806155106769192,17.515217484383808,32,36.53846153846154,69.23076923076923,13,9
10,100,10,2.0,0.05,12.274924901041791,-0.3493660756409505,12.234473766198166,33,35.256410256410255,61.53846153846154,13,8
10,100,10,2.0,0.1,10.817093455224018,-0.39479597652987486,12.941719671268137,33,35.256410256410255,53.84615384615385,13,7
10,100,10,2.0,0.15,10.817093455224018,-0.39479597652987486,12.941719671268137,33,35.256410256410255,53.84615384615385,13,7
10,100,10,3.0,0.05,12.58453483960607,-0.2268082850293519,16.53615609622077,33,33.97435897435897,61.53846153846154,13,8
10,100,10,3.0,0.1,21.375963415297175,-0.13823358006363468,17.390826061301677,33,35.8974358974359,61.53846153846154,13,8
10,100,10,3.0,0.15,23.35208606670381,-0.12056941345709686,16.879512296234207,33,35.8974358974359,61.53846153846154,13,8
10,100,10,3.5,0.05,13.270596090795296,-0.24167152348456922,16.922819774833076,33,33.97435897435897,61.53846153846154,13,8
10,100,10,3.5,0.1,27.701388143180058,0.060475937884362965,17.922925115971875,33,35.8974358974359,69.23076923076923,13,9
10,100,10,3.5,0.15,29.410986403045026,0.03564989484950657,17.86872567739179,33,35.8974358974359,69.23076923076923,13,9
