aroon_len,atr_entry_len,atr_filter_mult,atr_exit_len,atr_exit_mult,stop_loss_pct,take_profit_pct,avg_return_pct,avg_sharpe,avg_max_drawdown,total_trades,avg_win_rate,avg_rr_ratio,avg_profit_factor,avg_trade_pnl,avg_expectancy,stock_win_rate,stocks_tested,winning_stocks,composite_score
14,10,2.0,10,3.0,0.05,0.13,7.843355045294322,-0.09990674214983089,16.451943477312746,312,35.93010303536619,1.7278342885901363,1.4887566599398563,160.4251860034215,81.43497605742775,56.14035087719298,57,32,0.0
14,10,2.0,10,3.0,0.05,0.13,25.773999414883768,0.022797560653830148,19.577966169159524,271,29.78975215817321,4.193832106755207,5.023793128984492,616.8368507290372,416.7900250599202,59.64912280701754,57,34,0.01790221142444097
14,10,2.0,10,3.5,0.05,0.13,8.957785595469186,0.4057236463928819,16.690950629375898,290,36.787802840434416,1.6817720345171803,1.58544761611575,176.6959512694689,78.98625720561671,57.89473684210527,57,33,0.12606339389375784
14,10,2.0,10,3.5,0.05,0.13,29.614084376111443,-0.08208492340597127,20.071162369772967,237,26.098579782790306,2.378431264754446,1.547012342978611,695.6232017749093,402.8226868097087,56.14035087719298,57,32,0.0
14,10,2.0,14,2,0.05,0.13,6.298748605298926,-0.7545228222551009,15.751799472551605,367,37.8849902534113,1.800674853344899,1.7734328224015845,106.38409365347322,68.91008855805049,43.859649122807014,57,25,0.0
14,10,2.0,14,2,0.05,0.13,20.52865301577637,0.20905216089536968,17.701039983094805,346,35.73586744639376,2.664082859604145,2.4493107767602793,380.98072510703173,297.5531054497416,50.877192982456144,57,29,0.1233500910385792
14,10,2.0,14,2.5,0.05,0.13,6.975522377449011,-4.723261136358753,16.254868408628514,336,37.645502645502646,1.7356726743733513,1.7009015076677947,116.40708363128466,67.08900595122891,50.877192982456144,57,29,0.0
14,10,2.0,14,2.5,0.05,0.13,25.29641682844122,1.4300301875779762,18.69011748774625,317,34.19312169312169,2.572554789565015,1.9579424817896098,531.9324871729798,364.4881365439958,56.14035087719298,57,32,1.0865940072717655
14,10,2.0,14,3.0,0.05,0.13,7.701702741669222,0.049441128495310446,16.774489038816853,308,35.46992481203007,1.733217196204199,1.4832984306613783,159.67691509564762,79.64459681784048,56.14035087719298,57,32,0.012743858769003052
14,10,2.0,14,3.0,0.05,0.13,25.589295257072944,-0.2422036372243832,19.763823721836953,265,27.487468671679196,2.618222286289839,1.9152401583906944,671.7309475753177,437.1015170197556,57.89473684210527,57,33,0.0
14,10,2.0,14,3.5,0.05,0.13,8.69226252711503,0.43771851417027213,16.901779562782927,290,36.52464494569758,1.671745443735975,1.5837533266780097,172.81200603246523,71.95715153838756,56.14035087719298,57,32,0.1263776980057732
14,10,2.0,14,3.5,0.05,0.13,29.347562794450283,-0.011767835119345772,20.21494877349675,236,25.864661654135336,2.3990757283326802,1.574736089521504,699.9258382771245,397.4317493898322,57.89473684210527,57,33,0.0
14,14,1.5,5,2,0.05,0.13,5.7957454387882645,-0.6901599644796235,16.000383489526964,374,37.15608465608465,1.784632792048401,1.7027141235127226,102.61595667901048,64.10648143108013,47.368421052631575,57,27,0.0
14,14,1.5,5,2,0.05,0.13,16.982168684742586,-0.33618677131808544,18.44014826579864,361,35.763018657755495,2.668294742178608,2.1131310373873253,335.1711708807395,270.4387575027135,54.385964912280706,57,31,0.0
14,14,1.5,5,2.5,0.05,0.13,6.715290126416676,0.014501819116306056,16.432034721190654,341,36.38401559454191,1.8889913939240994,1.8725864699749502,121.72136408724134,71.29479827365576,54.385964912280706,57,31,0.0032231666341420756
14,14,1.5,5,2.5,0.05,0.13,23.9300065296085,0.11484861428997173,18.9598468244287,316,31.810080757449178,2.8850751719956977,2.479035810940345,534.527519762031,372.14158639960857,59.64912280701754,57,34,0.08646449587121074
14,14,1.5,5,3.0,0.05,0.13,7.756656439865587,-0.10604038939396376,16.392701955286647,319,35.97744360902256,1.7533663886792603,1.5133649579402317,150.8844169789931,70.5066496594341,54.385964912280706,57,31,0.0
14,14,1.5,5,3.0,0.05,0.13,25.274501730882964,-0.4325365418153879,19.553523345914112,280,30.32372598162072,4.2358129891817695,5.194531772942596,613.4003247585774,418.8961967487601,57.89473684210527,57,33,0.0
14,14,1.5,5,3.5,0.05,0.13,9.032367714457008,-0.036065529320385536,16.493164693878636,295,36.846282372598154,1.7379245668756225,1.711925556029025,193.4765439981098,96.44149813520805,57.89473684210527,57,33,0.0
14,14,1.5,5,3.5,0.05,0.13,29.782691432066752,-0.08892938750454273,19.86174534336932,241,26.098579782790306,2.4473500794053296,1.5432776440826153,657.4492033411233,345.6199394692996,56.14035087719298,57,32,0.0
14,14,1.5,10,2,0.05,0.13,5.77613414247669,-0.7234748720311405,15.811975322139377,367,37.44917850181008,1.77620491218902,1.7241435293726142,102.91122847837478,64.91113930103958,45.614035087719294,57,26,0.0
14,14,1.5,10,2,0.05,0.13,18.726293600120446,-0.2392496738911642,17.954325797246764,349,36.50515176830966,2.641546625364873,2.511066458961786,393.71583931552084,311.8515336066113,52.63157894736842,57,30,0.0
14,14,1.5,10,2.5,0.05,0.13,7.0715044870687755,-0.9216021113048124,16.237797654330627,336,36.94374825953773,1.8215615076405367,1.7462199402225749,122.5960984438994,73.1729940709676,54.385964912280706,57,31,0.0
14,14,1.5,10,2.5,0.05,0.13,23.654816384260045,-0.3827867134192246,18.999605963488865,308,32.7854358117516,2.651979637054062,1.9784839793063496,542.3507804268626,384.5805774664572,57.89473684210527,57,33,0.0
14,14,1.5,10,3.0,0.05,0.13,7.951269153728486,-0.08795912042505216,16.335598310893285,311,36.22250069618491,1.7211175964559622,1.5018874057057945,165.25445085150025,86.2642409055065,56.14035087719298,57,32,0.0
14,14,1.5,10,3.0,0.05,0.13,25.887741144538396,0.03256169345689828,19.461621002740067,270,29.935950988582565,4.187495796015317,5.029986690022979,620.2574068616631,416.140897179081,59.64912280701754,57,34,0.02583605446259568
14,14,1.5,10,3.5,0.05,0.13,9.023969537144682,0.4137539804028954,16.61393208710161,289,37.08020050125313,1.670546193474573,1.594069212973255,180.48196194858093,82.77226788472876,57.89473684210527,57,33,0.13010873629239547
14,14,1.5,10,3.5,0.05,0.13,29.667577555780237,-0.07658557504845734,19.994143827498682,236,26.244778613199667,2.368412616207316,1.550859571373461,697.4388780360852,400.4968797391686,56.14035087719298,57,32,0.0
14,14,1.5,14,2,0.05,0.13,6.392911494883181,-0.7509686420193593,15.616316684832162,366,37.96853244221665,1.8015011206506564,1.7773018297821934,107.73645107375994,70.26244597833721,45.614035087719294,57,26,0.0
14,14,1.5,14,2,0.05,0.13,20.62339571405595,0.2128408699827222,17.56555719537536,345,35.81940963519911,2.6649331741188407,2.453292385508773,382.36621445276546,298.93859479547524,52.63157894736842,57,30,0.131522382933073
14,14,1.5,14,2.5,0.05,0.13,7.076741783525658,-4.718631549252451,16.135670222403952,335,37.76246170983013,1.7353110820807116,1.7066487420531844,118.46291138440859,69.14483370435282,50.877192982456144,57,29,0.0
14,14,1.5,14,2.5,0.05,0.13,25.40329148052473,1.4344938163257863,18.570919301521688,316,34.251601225285434,2.5722866831814897,1.9605438377444535,533.0950507102217,365.0991137971798,56.14035087719298,57,32,1.1016163973919084
14,14,1.5,14,3.0,0.05,0.13,7.809616850103385,0.06138875022008917,16.658143872397392,307,35.76232247284879,1.726500504070025,1.4964291764273163,164.50617994372635,84.47386166591922,56.14035087719298,57,32,0.016157234687252074
14,14,1.5,14,3.0,0.05,0.13,25.70303698672757,-0.23243950442131509,19.6474785554175,264,27.633667502088553,2.6118859755499484,1.9214337194291828,675.1515037079436,436.45238913891643,57.89473684210527,57,33,0.0
14,14,1.5,14,3.5,0.05,0.13,8.758446468790526,0.4457488481802857,16.824761020508642,289,36.81704260651629,1.6605196026933675,1.5923749235355145,176.59801671157732,75.7431622174996,56.14035087719298,57,32,0.13026973449315166
14,14,1.5,14,3.5,0.05,0.13,29.401055974119082,-0.006268486761831849,20.137930231222466,235,26.010860484544693,2.38905707978555,1.578583317916354,701.7415145383004,395.10594231929207,57.89473684210527,57,33,0.0
14,14,2.0,5,2,0.05,0.13,5.7957454387882645,-0.6901599644796235,16.000383489526964,374,37.15608465608465,1.784632792048401,1.7027141235127226,102.61595667901048,64.10648143108013,47.368421052631575,57,27,0.0
14,14,2.0,5,2,0.05,0.13,16.982168684742586,-0.33618677131808544,18.44014826579864,361,35.763018657755495,2.668294742178608,2.1131310373873253,335.1711708807395,270.4387575027135,54.385964912280706,57,31,0.0
14,14,2.0,5,2.5,0.05,0.13,6.715290126416676,0.014501819116306056,16.432034721190654,341,36.38401559454191,1.8889913939240994,1.8725864699749502,121.72136408724134,71.29479827365576,54.385964912280706,57,31,0.0032231666341420756
14,14,2.0,5,2.5,0.05,0.13,23.9300065296085,0.11484861428997173,18.9598468244287,316,31.810080757449178,2.8850751719956977,2.479035810940345,534.527519762031,372.14158639960857,59.64912280701754,57,34,0.08646449587121074
14,14,2.0,5,3.0,0.05,0.13,7.756656439865587,-0.10604038939396376,16.392701955286647,319,35.97744360902256,1.7533663886792603,1.5133649579402317,150.8844169789931,70.5066496594341,54.385964912280706,57,31,0.0
14,14,2.0,5,3.0,0.05,0.13,25.274501730882964,-0.4325365418153879,19.553523345914112,280,30.32372598162072,4.2358129891817695,5.194531772942596,613.4003247585774,418.8961967487601,57.89473684210527,57,33,0.0
14,14,2.0,5,3.5,0.05,0.13,9.032367714457008,-0.036065529320385536,16.493164693878636,295,36.846282372598154,1.7379245668756225,1.711925556029025,193.4765439981098,96.44149813520805,57.89473684210527,57,33,0.0
14,14,2.0,5,3.5,0.05,0.13,29.782691432066752,-0.08892938750454273,19.86174534336932,241,26.098579782790306,2.4473500794053296,1.5432776440826153,657.4492033411233,345.6199394692996,56.14035087719298,57,32,0.0
14,14,2.0,10,2,0.05,0.13,5.77613414247669,-0.7234748720311405,15.811975322139377,367,37.44917850181008,1.77620491218902,1.7241435293726142,102.91122847837478,64.91113930103958,45.614035087719294,57,26,0.0
14,14,2.0,10,2,0.05,0.13,18.726293600120446,-0.2392496738911642,17.954325797246764,349,36.50515176830966,2.641546625364873,2.511066458961786,393.71583931552084,311.8515336066113,52.63157894736842,57,30,0.0
14,14,2.0,10,2.5,0.05,0.13,7.0715044870687755,-0.9216021113048124,16.237797654330627,336,36.94374825953773,1.8215615076405367,1.7462199402225749,122.5960984438994,73.1729940709676,54.385964912280706,57,31,0.0
14,14,2.0,10,2.5,0.05,0.13,23.654816384260045,-0.3827867134192246,18.999605963488865,308,32.7854358117516,2.651979637054062,1.9784839793063496,542.3507804268626,384.5805774664572,57.89473684210527,57,33,0.0
14,14,2.0,10,3.0,0.05,0.13,7.951269153728486,-0.08795912042505216,16.335598310893285,311,36.22250069618491,1.7211175964559622,1.5018874057057945,165.25445085150025,86.2642409055065,56.14035087719298,57,32,0.0
14,14,2.0,10,3.0,0.05,0.13,25.887741144538396,0.03256169345689828,19.461621002740067,270,29.935950988582565,4.187495796015317,5.029986690022979,620.2574068616631,416.140897179081,59.64912280701754,57,34,0.02583605446259568
14,14,2.0,10,3.5,0.05,0.13,9.023969537144682,0.4137539804028954,16.61393208710161,289,37.08020050125313,1.670546193474573,1.594069212973255,180.48196194858093,82.77226788472876,57.89473684210527,57,33,0.13010873629239547
14,14,2.0,10,3.5,0.05,0.13,29.667577555780237,-0.07658557504845734,19.994143827498682,236,26.244778613199667,2.368412616207316,1.550859571373461,697.4388780360852,400.4968797391686,56.14035087719298,57,32,0.0
14,14,2.0,14,2,0.05,0.13,6.392911494883181,-0.7509686420193593,15.616316684832162,366,37.96853244221665,1.8015011206506564,1.7773018297821934,107.73645107375994,70.26244597833721,45.614035087719294,57,26,0.0
14,14,2.0,14,2,0.05,0.13,20.62339571405595,0.2128408699827222,17.56555719537536,345,35.81940963519911,2.6649331741188407,2.453292385508773,382.36621445276546,298.93859479547524,52.63157894736842,57,30,0.131522382933073
14,14,2.0,14,2.5,0.05,0.13,7.076741783525658,-4.718631549252451,16.135670222403952,335,37.76246170983013,1.7353110820807116,1.7066487420531844,118.46291138440859,69.14483370435282,50.877192982456144,57,29,0.0
14,14,2.0,14,2.5,0.05,0.13,25.40329148052473,1.4344938163257863,18.570919301521688,316,34.251601225285434,2.5722866831814897,1.9605438377444535,533.0950507102217,365.0991137971798,56.14035087719298,57,32,1.1016163973919084
14,14,2.0,14,3.0,0.05,0.13,7.809616850103385,0.06138875022008917,16.658143872397392,307,35.76232247284879,1.726500504070025,1.4964291764273163,164.50617994372635,84.47386166591922,56.14035087719298,57,32,0.016157234687252074
14,14,2.0,14,3.0,0.05,0.13,25.70303698672757,-0.23243950442131509,19.6474785554175,264,27.633667502088553,2.6118859755499484,1.9214337194291828,675.1515037079436,436.45238913891643,57.89473684210527,57,33,0.0
14,14,2.0,14,3.5,0.05,0.13,8.758446468790526,0.4457488481802857,16.824761020508642,289,36.81704260651629,1.6605196026933675,1.5923749235355145,176.59801671157732,75.7431622174996,56.14035087719298,57,32,0.13026973449315166
14,14,2.0,14,3.5,0.05,0.13,29.401055974119082,-0.006268486761831849,20.137930231222466,235,26.010860484544693,2.38905707978555,1.578583317916354,701.7415145383004,395.10594231929207,57.89473684210527,57,33,0.0
20,10,1.5,5,2,0.05,0.13,4.137876574653904,0.0687045370528503,13.992299585788189,277,36.647869674185465,1.766767538616556,1.5757628975620737,114.43638208841784,61.895077391598406,49.122807017543856,57,28,0.009980608733373475
20,10,1.5,5,2,0.05,0.13,11.625837444791092,-0.36026672696162515,16.322737806024662,275,34.987468671679196,2.183152304278081,1.7049426245804535,308.78180739698485,222.72210291267004,47.368421052631575,57,27,0.0
20,10,1.5,5,2.5,0.05,0.13,6.121570825163385,-0.6082216996496368,14.403176446721192,268,36.35547201336675,2.114463579804456,2.0253532533743583,161.5954127299779,94.40932548473695,59.64912280701754,57,34,0.0
20,10,1.5,5,2.5,0.05,0.13,15.637731807567372,-1.4793930767255965,17.29289694740331,257,33.04093567251462,2.7551873833734994,2.5249307683339413,454.3740465103797,349.2283595785691,57.89473684210527,57,33,0.0
20,10,1.5,5,3.0,0.05,0.13,6.591406182537198,-2.674595240917555,14.37488831257611,251,36.17167919799498,1.992526639508855,1.7003994954897679,194.02389191881343,109.18101807720271,59.64912280701754,57,34,0.0
20,10,1.5,5,3.0,0.05,0.13,17.29060111776121,-0.21435206927307443,17.798879392086835,235,30.72263993316625,2.7301264724160688,2.1127537754777954,540.6505481432241,375.7221609457223,61.40350877192983,57,35,0.0
20,10,1.5,5,3.5,0.05,0.13,7.408199228355035,-0.0021838380133614257,14.933368075337983,246,37.57518796992481,1.801397309432027,1.6888419906136802,223.3613854522558,123.42667857142969,61.40350877192983,57,35,0.0
20,10,1.5,5,3.5,0.05,0.13,18.476634156444174,0.6515790567675602,18.713777603456663,218,29.02673350041771,2.1770710840536656,1.8993205950149215,452.51136845282014,284.33069478606353,61.40350877192983,57,35,0.3950223798096599
20,10,1.5,10,2,0.05,0.13,4.659895942825726,0.7082052064462839,13.92315341267875,277,36.98412698412698,1.7842915139882445,1.652738671322378,120.87206962305473,66.19418023280768,56.14035087719298,57,32,0.1330677606139219
20,10,1.5,10,2,0.05,0.13,12.53569868145052,0.23352461035440372,16.194511438496068,272,35.33208020050125,2.266608386192426,1.7982673315876607,332.1501613762364,241.84065450311772,50.877192982456144,57,29,0.09196794708892107
20,10,1.5,10,2.5,0.05,0.13,5.821276329860255,-0.3781764849754944,14.39644153805331,263,36.38471177944862,4.053054795775407,5.781622534946021,156.90744642456903,93.69327136084537,59.64912280701754,57,34,0.0
20,10,1.5,10,2.5,0.05,0.13,15.37085788709589,-1.2880959558416414,17.072419481850858,255,32.485380116959064,5.144210194568768,6.883235128382143,426.0163473193257,323.53537674280244,59.64912280701754,57,34,0.0
20,10,1.5,10,3.0,0.05,0.13,6.639109474808166,-0.43592242511393997,14.591487276217238,251,37.31203007518797,1.9330963163283639,1.8684520408229555,194.59449413941124,108.80702596589863,61.40350877192983,57,35,0.0
20,10,1.5,10,3.0,0.05,0.13,17.70520151855355,-0.3739448768673279,17.926070540288602,232,32.21386800334169,2.7630924096922196,2.36726121264309,504.54891123792896,357.11521828391693,61.40350877192983,57,35,0.0
20,10,1.5,10,3.5,0.05,0.13,7.425865991681424,-0.25822336101750676,14.979019363292908,242,37.7046783625731,1.693545372719464,1.558566370436207,224.35554387293317,122.96795650258235,61.40350877192983,57,35,0.0
20,10,1.5,10,3.5,0.05,0.13,20.21513271758101,-0.17733898731786926,18.498091254979023,213,28.57142857142857,2.13755120418562,1.7456681822543947,544.983908897733,356.75074547844065,61.40350877192983,57,35,0.0
20,10,1.5,14,2,0.05,0.13,4.850638323233203,0.3331954329983924,13.848609313480422,275,37.10108604845447,1.7315246952733336,1.4518314552546245,125.63644621066699,73.15295913605371,57.89473684210527,57,33,0.06756641159402978
20,10,1.5,14,2,0.05,0.13,13.343255059208378,-0.04717655519240144,15.810581193409492,271,34.826649958228906,2.2955692924646685,1.8270490396804404,331.88265771505337,246.7971725182475,56.14035087719298,57,32,0.0
20,10,1.5,14,2.5,0.05,0.13,5.647053600590285,-0.39294735924373486,14.299158794201501,262,37.817460317460316,1.8858629690708317,1.7150465504114607,153.09372602138993,82.31865527243134,63.1578947368421,57,36,0.0
20,10,1.5,14,2.5,0.05,0.13,16.213825546132103,-1.1709706765430774,16.769408711848754,261,34.90810359231411,2.828527574105,2.4241741623231747,483.3139428604253,361.4411686290513,61.40350877192983,57,35,0.0
20,10,1.5,14,3.0,0.05,0.13,6.827646608482225,-0.4594070982330216,14.641814825226954,249,37.93859649122807,1.8344286912157366,1.7586702216423167,201.77896983906749,113.37516667507391,59.64912280701754,57,34,0.0
20,10,1.5,14,3.0,0.05,0.13,17.891795731449267,-0.1567711530406583,17.71499305380775,230,30.559732664995824,2.592412282445716,2.1270355861288985,521.5048543420036,350.795939065043,57.89473684210527,57,33,0.0
20,10,1.5,14,3.5,0.05,0.13,7.261417780629538,-0.2492255583962582,15.090178452601588,241,36.71052631578947,1.678132477878504,1.5517512917670935,232.31711263165317,131.44200522989814,59.64912280701754,57,34,0.0
20,10,1.5,14,3.5,0.05,0.13,20.24484257232434,-0.15717157069212925,18.57206475676917,212,27.431077694235587,2.13233275274568,1.7312007524265836,582.1470847734255,388.2263903825929,59.64912280701754,57,34,0.0
20,10,2.0,5,2,0.05,0.13,4.209756352420851,0.025661321537989345,13.992012605056287,278,36.88178780284043,1.7611335665640795,1.5459321359883111,116.60502592200801,66.01425592892559,49.122807017543856,57,28,0.0037926168249267033
20,10,2.0,5,2,0.05,0.13,11.639321422417133,-0.3628837272439153,16.420134109121438,276,35.221386800334166,2.177035946931113,1.6637115243906846,306.1182656682386,223.4031909589183,47.368421052631575,57,27,0.0
20,10,2.0,5,2.5,0.05,0.13,6.186858153417951,-0.6095993009589413,14.403430507269867,269,36.58939014202172,2.2436343857150858,2.4249294977623883,163.59924532575855,97.573672967712,61.40350877192983,57,35,0.0
20,10,2.0,5,2.5,0.05,0.13,15.828393052771041,-1.4445924505223688,17.302051624765582,257,33.39181286549707,2.8815883938530074,2.93045531590801,459.0831216071997,353.7905337766781,59.64912280701754,57,34,0.0
20,10,2.0,5,3.0,0.05,0.13,6.668558422372522,-2.618892827960455,14.375022155459908,252,36.49331662489558,2.025249870858165,1.7638135118519014,197.48705645631193,112.97591732476769,59.64912280701754,57,34,0.0
20,10,2.0,5,3.0,0.05,0.13,17.488295124144408,-0.12228379550786149,17.809175743743893,235,31.161236424394318,2.759955448320809,2.1819916350125195,546.7811339367652,380.8846299124238,61.40350877192983,57,35,0.0
